runnum,totcharge_pd(C),daqlvtm_bbhi,daqlvtm_ts1
13310,0.069975,0.976727,0.976729
13311,0.0698856,0.976006,0.97601
13374,0.121489,0.98558,0.985582
13404,0.0963632,0.986377,0.98638
