runnum,evnum,HALLA_p
13453,3520047,5964.52
13453,3548975,5964.52
13453,3577498,5964.52
13453,3606233,5964.66
13453,3634785,5964.66
13453,3663576,5964.56
13453,3692090,5964.56
13453,3720556,5964.7
13453,3749279,5964.7
13453,3778206,5964.67
13453,3807030,5964.67
13453,3835397,5964.67
13453,3864686,5964.59
13453,3893442,5964.59
13453,3922206,5964.62
13453,3951325,5964.62
13453,3980277,5964.53
13453,4009376,5964.53
13453,4038523,5964.53
13453,4067285,5964.75
13453,4095949,5964.75
13453,4125443,5964.59
13453,4154126,5964.59
13453,4183121,5964.54
13453,4212262,5964.54
13453,4241807,5964.67
13453,4270854,5964.67
13453,4300216,5964.67
13453,4329273,5964.55
13453,4358443,5964.55
13453,4387526,5964.59
13453,4417063,5964.59
13453,4446251,5964.55
13453,4475149,5964.55
13453,4504173,5964.56
13453,4533708,5964.56
13453,4563195,5964.56
13453,4592617,5964.54
13453,4621722,5964.54
13453,4650778,5964.53
13453,4680112,5964.53
13453,4709280,5964.59
13453,4738331,5964.59
13453,4767451,5964.57
13453,4796489,5964.57
13453,4825792,5964.57
13453,4855098,5964.65
13453,4884270,5964.65
13453,4913456,5964.52
13453,4942491,5964.52
13453,4971475,5964.69
13453,5000674,5964.69
13453,5030429,5964.41
13453,5059718,5964.41
13453,5089114,5964.41
13453,5118161,5964.63
13453,5131356,5964.63
13453,5131507,5964.58
13453,5131658,5964.58
13453,5131790,5965.54
13453,5147683,5965.54
13453,5175538,5965.54
13453,5203969,5965.54
13453,5232710,5965.54
13453,5261796,5964.38
13453,5290703,5964.38
13453,5319848,5964.62
13453,5348897,5964.62
13453,5378091,5964.57
13453,5407062,5964.57
13453,5436322,5964.57
13453,5465441,5964.59
13453,5494690,5964.59
13453,5523646,5964.6
13453,5552728,5964.6
13453,5582074,5964.6
13453,5611314,5964.6
13453,5640435,5964.53
13453,5669615,5964.53
13453,5698717,5964.53
13453,5728048,5964.56
13453,5757254,5964.56
13453,5786526,5964.6
13453,5815968,5964.6
13453,5845735,5964.57
13453,5875374,5964.57
13453,5904903,5964.57
13453,5934291,5964.63
13453,5963790,5964.63
13453,5993046,5964.54
13453,6022484,5964.54
13453,6051826,5964.69
13453,6081355,5964.69
13453,6111003,5964.66
13453,6140560,5964.66
13453,6169849,5964.66
13453,6199187,5964.72
13453,6228269,5964.72
13453,6257326,5964.59
13453,6286788,5964.59
13453,6315998,5964.65
13453,6345391,5964.65
13453,6374775,5964.64
13453,6404002,5964.64
13453,6433404,5964.64
13453,6462585,5964.57
13453,6491988,5964.57
13453,6521587,5964.64
13453,6551048,5964.64
13453,6579925,5964.61
13453,6609275,5964.61
13453,6638761,5964.67
13453,6667742,5964.67
13453,6696884,5964.67
13453,6726178,5964.69
13453,6755379,5964.69
13453,6784610,5964.69
13453,6814257,5964.69
13453,6843309,5964.71
13453,6849966,5964.71
13453,6850123,5965.54
13453,6850301,5965.54
13453,6850448,5965.54
13453,6850616,5965.54
13453,6850772,5965.54
13453,6850942,5965.54
13453,6851095,5965.54
13453,6861571,5965.54
13453,6888719,5965.54
13453,6917053,5964.29
13453,6945758,5964.29
13453,6974464,5964.29
13453,7003948,5964.92
13453,7033404,5964.92
13453,7062553,5964.73
13453,7091405,5964.73
13453,7120769,5964.57
13453,7149446,5964.57
13453,7178691,5964.57
13453,7207314,5964.64
13453,7236240,5964.64
13453,7264804,5964.68
13453,7293823,5964.68
13453,7322926,5964.62
13453,7351960,5964.62
13453,7381133,5964.71
13453,7410041,5964.71
13453,7439060,5964.71
13453,7467749,5964.61
13453,7496815,5964.61
13453,7525625,5964.65
13453,7554618,5964.65
13453,7583615,5964.53
13453,7612735,5964.53
13453,7641475,5964.66
13453,7670683,5964.66
13453,7699639,5964.66
13453,7728650,5964.67
13453,7757681,5964.67
13453,7786806,5964.58
13453,7815513,5964.58
13453,7844228,5964.64
13453,7873304,5964.64
13453,7902264,5964.64
13453,7931447,5964.59
13453,7960650,5964.59
13453,7989460,5964.72
13453,8018596,5964.72
13453,8047698,5964.59
13453,8076442,5964.59
13453,8105220,5964.57
13453,8134090,5964.57
13453,8162888,5964.57
13453,8191792,5964.65
13453,8221233,5964.65
13453,8250128,5964.57
13454,79586,5964.66
13454,108816,5964.55
13454,137709,5964.55
13454,166400,5964.54
13454,195319,5964.54
13454,223886,5964.65
13454,253038,5964.65
13454,281671,5964.65
13454,310370,5964.45
13454,339280,5964.45
13454,368047,5964.61
13454,397548,5964.61
13454,426348,5964.51
13454,455282,5964.51
13454,484282,5964.51
13454,513642,5964.49
13454,542519,5964.49
13454,571712,5964.5
13454,600573,5964.5
13454,629742,5964.61
13454,658858,5964.61
13454,687560,5964.52
13454,716685,5964.52
13454,745703,5964.52
13454,775013,5964.54
13454,804047,5964.54
13454,8211262,5964.52
13454,8240908,5964.52
13454,8270692,5964.58
13454,8300301,5964.58
13454,8329876,5964.6
13454,8359200,5964.6
13454,8388649,5964.51
13454,8418493,5964.51
13454,8448105,5964.51
13454,8477833,5964.54
13454,8499930,5964.54
13454,8500069,5964.58
13454,8500211,5964.58
13454,8500364,5965.54
13454,8500562,5965.54
13454,8516853,5965.54
13454,8545391,5965.54
13454,8574332,5965.54
13454,8603419,5964.41
13454,8632705,5964.41
13454,8662018,5964.55
13454,8666178,5964.55
13454,8666333,5964.57
13454,8666507,5964.57
13454,8666665,5965.54
13454,8666824,5965.54
13454,8666997,5965.54
13454,8667152,5965.54
13454,8667315,5965.54
13454,8667469,5965.54
13454,8669034,5965.54
13454,8694355,5965.54
13454,8722005,5965.54
13454,8750837,5964.88
13454,8779615,5964.88
13454,8783417,5964.88
13454,833181,5964.51
13454,862556,5964.51
13454,869718,5964.55
13454,869907,5964.55
13454,870058,5964.55
13454,870219,5965.54
13454,870354,5965.54
13454,870526,5965.54
13454,870678,5965.54
13454,870826,5965.54
13454,871008,5965.54
13454,871143,5965.54
13454,871328,5965.54
13454,871481,5965.54
13454,871647,5965.54
13454,871801,5965.54
13454,871960,5965.54
13454,872151,5965.54
13454,872285,5965.54
13454,872455,5965.54
13454,872611,5965.54
13454,872772,5965.54
13454,872942,5965.54
13454,873133,5965.54
13454,873294,5965.54
13454,873460,5965.54
13454,873625,5965.54
13454,873779,5965.54
13454,873941,5965.54
13454,874106,5965.54
13454,883651,5965.54
13454,908793,5965.54
13454,935961,5965.54
13454,944318,5965.54
13454,944502,5964.67
13454,944662,5964.67
13454,956613,5965.54
13454,983577,5965.54
13454,1011380,5964.71
13454,1039380,5964.71
13454,1067596,5964.71
13454,1096238,5964.85
13454,1125054,5964.85
13454,1153765,5964.68
13454,1182432,5964.68
13454,1211033,5964.57
13454,1239725,5964.57
13454,1268947,5964.61
13454,1297837,5964.61
13454,1326612,5964.61
13454,1355737,5964.56
13454,1384747,5964.56
13454,1413946,5964.53
13454,1440057,5964.53
13454,1440242,5964.61
13454,1440389,5964.61
13454,1459063,5965.54
13454,1487370,5965.54
13454,1515842,5965.54
13454,1544719,5964.36
13454,1573536,5964.36
13454,1602556,5964.53
13454,1631491,5964.53
13454,1660411,5964.57
13454,1689712,5964.57
13454,1718746,5964.5
13454,1747972,5964.5
13454,1776888,5964.5
13454,1806117,5964.54
13454,1835487,5964.54
13454,1864676,5964.7
13454,1893621,5964.7
13454,1922819,5964.55
13454,1951903,5964.55
13454,1981068,5964.55
13454,2010365,5964.58
13454,2039290,5964.58
13454,2068605,5964.65
13454,2097923,5964.65
13454,2127124,5964.56
13454,2156184,5964.56
13454,2185483,5964.59
13454,2214507,5964.59
13454,2243725,5964.59
13454,2273547,5964.61
13454,2302704,5964.61
13454,2332411,5964.64
13454,2361818,5964.64
13454,2391132,5964.6
13454,2420351,5964.6
13454,2449890,5964.62
13454,2479267,5964.62
13454,2508170,5964.62
13454,2537519,5964.62
13454,2566838,5964.62
13454,2596491,5964.6
13454,2626034,5964.6
13454,2655117,5964.6
13454,2684685,5964.6
13454,2714049,5964.58
13454,2721318,5964.58
13454,2721558,5965.54
13454,2721634,5965.54
13454,2721819,5965.54
13454,2738020,5965.54
13454,2765931,5965.54
13454,2794667,5964.49
13454,2823366,5964.49
13454,2852281,5964.78
13454,2860268,5964.78
13454,2860471,5964.78
13454,2860654,5965.54
13454,2860784,5965.54
13454,2860933,5965.54
13454,2861164,5965.54
13454,2861329,5965.54
13454,2881334,5965.54
13454,2909164,5965.54
13454,2937235,5965.54
13454,2966037,5965.54
13454,2995088,5964.67
13454,3024406,5964.67
13454,3054100,5964.65
13454,3083156,5964.65
13454,3112234,5964.65
13454,3141328,5964.65
13454,3146857,5964.6
13454,3147015,5964.6
13454,3147162,5964.6
13454,3147404,5965.54
13454,3147492,5965.54
13454,3147662,5965.54
13454,3147819,5965.54
13454,3147974,5965.54
13454,3148182,5965.54
13454,3148334,5965.54
13454,3148482,5965.54
13454,3149693,5965.54
13454,3174652,5965.54
13454,3201919,5965.54
13454,3229954,5964.49
13454,3258643,5964.49
13454,3287505,5964.73
13454,3316198,5964.73
13454,3345241,5964.65
13454,3374334,5964.65
13454,3403033,5964.65
13454,3432080,5964.64
13454,3461394,5964.64
13454,3490635,5964.62
13454,3519779,5964.62
13454,3549211,5964.6
13454,3578266,5964.6
13454,3607491,5964.56
13454,3636529,5964.56
13454,3665705,5964.56
13454,3694840,5964.62
13454,3724034,5964.62
13454,3753062,5964.63
13454,3782295,5964.63
13454,3811869,5964.67
13454,3840922,5964.67
13454,3869984,5964.7
13454,3899166,5964.7
13454,3928734,5964.7
13454,3957789,5964.6
13454,3986877,5964.6
13454,4016384,5964.61
13454,4045718,5964.61
13454,4074743,5964.6
13454,4104092,5964.6
13454,4133477,5964.61
13454,4162709,5964.61
13454,4192339,5964.61
13454,4221706,5964.64
13454,4251480,5964.64
13454,4280941,5964.57
13454,4310305,5964.57
13454,4339954,5964.61
13454,4369405,5964.61
13454,4398858,5964.62
13454,4428029,5964.62
13454,4457201,5964.62
13454,4486617,5964.59
13454,4515740,5964.59
13454,4544765,5964.56
13454,4573773,5964.56
13454,4603070,5964.63
13454,4612729,5964.63
13454,4612913,5965.54
13454,4613055,5965.54
13454,4613212,5965.54
13454,4613374,5965.54
13454,4613522,5965.54
13454,4629676,5965.54
13454,4657555,5965.54
13454,4686243,5964.78
13454,4715128,5964.78
13454,4744079,5964.66
13454,4773520,5964.66
13454,4802695,5964.66
13454,4832006,5964.68
13454,4861167,5964.68
13454,4890490,5964.59
13454,4919963,5964.59
13454,4949262,5964.58
13454,4978564,5964.58
13454,5008015,5964.58
13454,5037064,5964.65
13454,5066103,5964.65
13454,5095444,5964.59
13454,5124942,5964.59
13454,5154060,5964.63
13454,5182731,5964.63
13454,5182915,5964.62
13454,5183070,5964.62
13454,5183277,5964.62
13454,5183451,5965.54
13454,5183593,5965.54
13454,5183758,5965.54
13454,5183935,5965.54
13454,5184085,5965.54
13454,5184235,5965.54
13454,5184399,5965.54
13454,5184556,5965.54
13454,5184719,5965.54
13454,5184882,5965.54
13454,5185043,5965.54
13454,5185219,5965.54
13454,5185364,5965.54
13454,5185526,5965.54
13454,5185697,5965.54
13454,5185845,5965.54
13454,5196758,5965.54
13454,5222831,5965.54
13454,5227463,5964.9
13454,5227617,5964.9
13454,5227779,5965.54
13454,5227950,5965.54
13454,5245595,5965.54
13454,5272678,5965.54
13454,5300694,5963.94
13454,5328879,5963.94
13454,5357316,5963.94
13454,5386035,5964.67
13454,5414514,5964.67
13454,5443040,5965.04
13454,5471838,5965.04
13454,5500797,5964.61
13454,5529723,5964.61
13454,5556969,5964.61
13454,5557164,5964.71
13454,5557290,5964.71
13454,5557472,5965.54
13454,5557632,5965.54
13454,5557801,5965.54
13454,5557955,5965.54
13454,5558111,5965.54
13454,5558273,5965.54
13454,5558440,5965.54
13454,5569921,5965.54
13454,5596540,5965.54
13454,5624182,5964.68
13454,5652474,5964.68
13454,5767571,5964.55
13454,5796580,5964.55
13454,5825771,5964.52
13454,5854845,5964.52
13454,5883907,5964.59
13454,5912710,5964.59
13454,5941949,5964.53
13454,5971071,5964.53
13454,6000124,5964.57
13454,6028974,5964.57
13454,6058525,5964.57
13454,6087927,5964.56
13454,6117222,5964.56
13454,6146479,5964.6
13454,6175725,5964.6
13454,6204676,5964.6
13454,6234180,5964.6
13454,6263833,5964.6
13454,6293020,5964.6
13454,6322175,5964.6
13454,6351761,5964.69
13454,6381449,5964.69
13454,6410892,5964.72
13454,6440217,5964.72
13454,6469536,5964.71
13454,6498745,5964.71
13454,6528359,5964.63
13454,6558001,5964.63
13454,6587673,5964.63
13454,6616945,5964.64
13454,6646433,5964.64
13454,6676120,5964.56
13454,6706041,5964.56
13454,6735901,5964.67
13454,6765368,5964.67
13454,6795058,5964.58
13454,6824606,5964.58
13454,6853642,5964.58
13454,6882687,5964.58
13454,6912334,5964.58
13454,6941947,5964.53
13454,6971508,5964.53
13454,7000841,5964.67
13454,7030145,5964.67
13454,7059709,5964.66
13454,7089307,5964.66
13454,7118587,5964.66
13454,7147651,5964.6
13454,7177236,5964.6
13454,7206885,5964.61
13454,7236235,5964.61
13454,7265820,5964.57
13454,7294850,5964.57
13454,7324308,5964.54
13454,7353357,5964.54
13454,7382796,5964.54
13454,7412430,5964.67
13454,7442161,5964.67
13454,7471593,5964.6
13454,7500941,5964.6
13454,7530503,5964.62
13454,7559958,5964.62
13454,7589359,5964.56
13454,7619076,5964.56
13454,7648675,5964.56
13454,7678346,5964.59
13454,7707771,5964.59
13454,7737250,5964.55
13454,7766645,5964.55
13454,7796118,5964.59
13454,7825673,5964.59
13454,7854875,5964.62
13454,7884502,5964.62
13454,7914243,5964.62
13454,7944004,5964.57
13454,7973794,5964.57
13454,8003474,5964.6
13454,8033001,5964.6
13454,8062938,5964.64
13454,8092662,5964.64
13455,63079,5964.58
13455,85352,5964.58
13455,107996,5964.66
13455,130171,5964.66
13455,152178,5964.66
13455,174679,5964.55
13455,196657,5964.55
13455,218991,5964.6
13455,241443,5964.6
13455,263785,5964.59
13455,286175,5964.59
13455,308376,5964.58
13455,330615,5964.58
13455,352930,5964.58
13455,375519,5964.61
13455,397820,5964.61
13455,420086,5964.7
13455,442613,5964.7
13455,464967,5964.58
13455,487396,5964.58
13455,509519,5964.66
13455,531953,5964.66
13455,553834,5964.66
13455,575983,5964.54
13455,598389,5964.54
13455,620771,5964.65
13455,640228,5964.65
13455,640352,5964.6
13455,640504,5964.6
13455,640753,5965.54
13455,640831,5965.54
13455,641180,5965.54
13455,835873,5964.64
13455,858526,5964.61
13455,880550,5964.61
13455,902955,5964.58
13455,924594,5964.58
13455,946576,5964.5
13455,969110,5964.5
13455,991636,5964.63
13455,1013797,5964.63
13455,1036221,5964.63
13455,1058369,5964.6
13455,1080592,5964.6
13455,1102970,5964.59
13455,1124884,5964.59
13455,1147489,5964.56
13455,1169665,5964.56
13455,1191602,5964.66
13455,1213215,5964.66
13455,1235551,5964.66
13455,1258286,5964.51
13455,1280565,5964.51
13455,1302702,5964.61
13455,1325352,5964.61
13455,1348011,5964.65
13455,1370417,5964.65
13455,1393175,5964.62
13455,1415842,5964.62
13455,1438255,5964.62
13455,1460371,5964.57
13455,1483019,5964.57
13455,1505356,5964.62
13455,1528052,5964.62
13455,1550869,5964.67
13455,1573519,5964.67
13455,1595945,5964.67
13455,1618442,5964.63
13455,1641135,5964.63
13455,1663680,5964.6
13455,1686366,5964.6
13455,1708999,5964.59
13455,1731746,5964.59
13455,1754401,5964.65
13455,1754596,5964.65
13455,1754745,5964.65
13455,1754901,5965.54
13455,1755083,5965.54
13455,1755241,5965.54
13455,1755412,5965.54
13455,1755563,5965.54
13455,1755736,5965.54
13455,1755896,5965.54
13455,1756045,5965.54
13455,1756220,5965.54
13455,1756379,5965.54
13455,1756541,5965.54
13455,1756720,5965.54
13455,1766006,5965.54
13455,1785716,5965.54
13455,1806608,5965.54
13455,1827835,5964.31
13455,1849536,5964.31
13455,1871370,5964.31
13455,1893388,5964.69
13455,1915410,5964.69
13455,1933185,5964.62
13455,1933393,5964.62
13455,1933569,5965.54
13455,1933708,5965.54
13455,1933878,5965.54
13455,1934046,5965.54
13455,1934208,5965.54
13455,1934389,5965.54
13455,1952135,5965.54
13455,1973102,5965.54
13455,1994853,5965.54
13455,2016979,5965.1
13455,2039120,5965.1
13455,2061145,5964.58
13455,2083279,5964.58
13455,2105344,5964.58
13455,2127686,5964.65
13455,2150155,5964.65
13455,2172397,5964.55
13455,2195181,5964.55
13455,2217764,5964.67
13455,2240262,5964.67
13455,2262761,5964.55
13455,2285134,5964.55
13455,2307437,5964.55
13455,2329686,5964.58
13455,2342183,5964.58
13455,2342323,5964.54
13455,2342469,5964.54
13455,2342695,5965.54
13455,2347436,5965.54
