runnum,evnum,HALLA_p
12314,13363705,9858.94
12314,13391147,9858.94
12314,13418155,9859.06
12314,13445016,9859.06
12314,13472026,9858.93
12314,13499023,9858.93
12314,13526037,9859.1
12314,13553260,9859.1
12314,13580072,9859.1
12314,13607447,9858.94
12314,13634837,9858.94
12314,13662330,9858.89
12314,13689261,9858.89
12314,13716242,9859.71
12314,13743443,9859.71
12314,13770594,9859.14
12314,13797391,9859.14
12314,13824926,9858.93
12314,1328931,9859.07
12314,1356129,9859.07
12314,1382954,9858.95
12314,13851539,9858.93
12314,13878932,9858.93
12314,13906338,9859.23
12314,13933523,9859.23
12314,13960603,9858.9
12314,13988015,9858.9
12314,14015485,9859.12
12314,14042747,9859.12
12314,14070309,9859.18
12314,14097717,9859.18
12314,14125268,9859.18
12314,14152920,9858.98
12314,14180516,9858.98
12314,14208019,9858.97
12314,14235426,9858.97
12314,14262820,9859.07
12314,14290199,9859.07
12314,14317287,9859.04
12314,14344375,9859.04
12314,14371857,9859.04
12314,14399450,9859
12314,14426910,9859
12314,14454439,9858.81
12314,14481434,9858.81
12314,1410276,9858.95
12314,1437563,9859.05
12314,14508397,9858.91
12314,14535586,9858.91
12314,14562652,9858.91
12314,14589809,9859.08
12314,14616740,9859.08
12314,14643994,9858.92
12314,14670863,9858.92
12314,14697919,9858.97
12314,14725410,9858.97
12314,14752286,9859
12314,14779380,9859
12314,14806561,9858.97
12314,14833831,9858.97
12314,14861081,9858.97
12314,14888110,9859.34
12314,14915328,9859.34
12314,14942612,9858.84
12314,14969751,9858.84
12314,14996932,9858.81
12314,15024293,9858.81
12314,15051191,9859.04
12314,15078538,9859.04
12314,15105943,9858.91
12314,15132939,9858.91
12314,1464566,9859.05
12314,1491576,9859.05
12314,15160067,9858.91
12314,15187371,9859.06
12314,15214821,9859.06
12314,15241877,9858.99
12314,15268882,9858.99
12314,15295652,9858.66
12314,15322413,9858.66
12314,15349545,9858.99
12314,15376977,9858.99
12314,15404330,9858.99
12314,15431596,9858.94
12314,15459092,9858.94
12314,15486358,9858.84
12314,15513874,9858.84
12314,15541498,9858.87
12314,15568863,9858.87
12314,15596178,9859.01
12314,15623213,9859.01
12314,15650318,9859.1
12314,15677349,9859.1
12314,15704489,9859.1
12314,15731783,9858.99
12314,15759195,9858.99
12314,15786750,9859.07
12314,15813921,9859.07
12314,1518628,9859.05
12314,1545905,9859.05
12314,1572965,9859.59
12314,15840902,9858.93
12314,15867938,9858.93
12314,15895060,9858.93
12314,15922205,9858.85
12314,15949495,9858.85
12314,15976949,9858.94
12314,16004377,9858.94
12314,16031637,9858.98
12314,16059022,9858.98
12314,16086293,9858.98
12314,16113446,9858.99
12314,16140688,9858.99
12314,16167851,9858.9
12314,16194750,9858.9
12314,16221862,9859.1
12314,16248730,9859.1
12314,16275598,9859.04
12314,16302686,9859.04
12314,16330116,9859.04
12314,16357289,9858.89
12314,16384419,9858.89
12314,16411734,9859.02
12314,16438899,9859.02
12314,16466464,9858.99
12314,1600116,9859.59
12314,1626974,9858.98
12314,16493730,9858.99
12314,16520959,9859.68
12314,16548355,9859.68
12314,16575453,9859.68
12314,16601614,9859.06
12314,16628632,9859.06
12314,16655653,9859.11
12314,16682487,9859.11
12314,16709397,9858.52
12314,16736542,9858.52
12314,16763438,9858.52
12314,16790526,9859.14
12314,16817681,9859.14
12314,16844909,9858.98
12314,16872084,9858.98
12314,16898962,9858.9
12314,16926143,9858.9
12314,16952843,9859.06
12314,16979985,9859.06
12314,17007278,9859.06
12314,17034694,9859.16
12314,17061905,9859.16
12314,17089092,9859.02
12314,17116652,9859.02
12314,1654115,9858.98
12314,1681395,9859.1
12314,1708522,9859.1
12314,17143956,9859
12314,17171239,9859
12314,17197474,9859
12314,17224356,9858.92
12314,17251503,9858.92
12314,17278354,9859.48
12314,17305305,9859.48
12314,17332376,9859.02
12314,17359457,9859.02
12314,17386696,9859.02
12314,17414207,9860.07
12314,17420782,9860.07
12314,17420928,9858.95
12314,17421133,9858.95
12314,17421248,9858.95
12314,17421424,9859.66
12314,17421597,9859.66
12314,17421752,9859.66
12314,17421925,9859.66
12314,17422079,9859.66
12314,17422243,9859.66
12314,17422413,9859.66
12314,17422577,9859.66
12314,17422717,9859.66
12314,17422904,9859.66
12314,17423068,9859.66
12314,17423227,9859.66
12314,17423369,9859.66
12314,17423550,9859.66
12314,17423710,9859.66
12314,17423875,9859.66
12314,17424046,9859.66
12314,17434595,9859.66
12314,17460987,9859.66
12314,17488126,9858.56
12314,17514993,9858.56
12314,17541742,9858.56
12314,17568525,9858.83
12314,17595555,9858.83
12314,17622381,9858.93
12314,17649517,9858.93
12314,17676506,9859
12314,17703286,9859
12314,17730511,9859
12314,17757677,9859.13
12314,17784817,9859.13
12314,1735650,9859.1
12314,1762480,9858.93
12314,17811703,9858.94
12314,17838074,9858.94
12314,17863930,9859.12
12314,17891174,9859.12
12314,17917994,9859.05
12314,17944547,9859.05
12314,17971681,9859.05
12314,17976504,9859.29
12314,17976644,9859.29
12314,17978140,9859.66
12314,17999362,9859.66
12314,18026076,9859.38
12314,18053222,9859.38
12314,18080159,9859.38
12314,18107298,9859.04
12314,18134129,9859.04
12314,18161391,9859.05
12314,18188797,9859.05
12314,18215709,9859.12
12314,18242781,9859.12
12314,18269594,9859.04
12314,18296091,9859.04
12314,18322965,9859.04
12314,18349839,9859
12314,18376521,9859
12314,18403723,9859.02
12314,18430609,9859.02
12314,1789419,9858.93
12314,1816392,9859.95
12314,1843169,9859.95
12314,18457529,9859.02
12314,18483962,9859.05
12314,18510938,9859.05
12314,18537488,9858.98
12314,18563882,9858.98
12314,18589793,9858.86
12314,18615963,9858.86
12314,18642367,9858.86
12314,18668262,9859.08
12314,18694405,9859.08
12314,18720321,9858.96
12314,18745149,9858.96
12314,18768147,9859.14
12314,18791045,9859.14
12314,18813966,9859.14
12314,18837009,9859.06
12314,18859863,9859.06
12314,18883208,9859.13
12314,18906060,9859.13
12314,18929427,9858.96
12314,18952593,9858.96
12314,18975772,9859.66
12314,18988561,9859.66
12314,1869913,9859.95
12314,1896915,9858.58
12314,1924147,9858.58
12314,1951190,9859.39
12314,1978472,9859.39
12314,140513,9859.06
12314,167425,9859.28
12314,194170,9859.28
12314,2005999,9860.19
12314,2033158,9860.19
12314,2060256,9860.19
12314,2087481,9859.29
12314,2114772,9859.29
12314,2141921,9858.97
12314,2168688,9858.97
12314,2195703,9858.97
12314,2223088,9859.07
12314,2250793,9859.07
12314,2278507,9858.97
12314,2305900,9858.97
12314,2333538,9858.97
12314,2360545,9858.96
12314,2387719,9858.96
12314,2414891,9858.95
12314,2441793,9858.95
12314,2468839,9859.03
12314,2496354,9859.03
12314,2523383,9859.04
12314,2549971,9859.04
12314,2577260,9859.04
12314,2604520,9858.97
12314,2631886,9858.97
12314,220715,9859.28
12314,247548,9858.99
12314,2658806,9859.69
12314,2686236,9859.69
12314,2712952,9859.37
12314,2740260,9859.37
12314,2767878,9859.57
12314,2794961,9859.57
12314,2822242,9859.57
12314,2849515,9859.19
12314,2877027,9859.19
12314,2904053,9859.03
12314,2927721,9859.03
12314,2927823,9859.91
12314,2927996,9859.91
12314,2928161,9859.66
12314,2928313,9859.66
12314,2928480,9859.66
12314,2928644,9859.66
12314,2928812,9859.66
12314,2928964,9859.66
12314,2929145,9859.66
12314,2929328,9859.66
12314,2929465,9859.66
12314,2929626,9859.66
12314,2939312,9859.66
12314,2965802,9859.66
12314,2992890,9858.42
12314,3020091,9858.42
12314,3047507,9860.31
12314,3074708,9860.31
12314,3101982,9859.11
12314,3129377,9859.11
12314,3156583,9858.83
12314,3183528,9858.83
12314,3210529,9858.83
12314,3237419,9859.52
12314,3264396,9859.52
12314,3291314,9858.95
12314,274328,9858.99
12314,301030,9859.06
12314,328050,9859.06
12314,3318326,9858.95
12314,3345455,9859.04
12314,3372503,9859.04
12314,3399735,9859.04
12314,3426730,9859.1
12314,3453681,9859.1
12314,3480882,9859.45
12314,3508122,9859.45
12314,3535131,9859.09
12314,3562286,9859.09
12314,3589424,9859.02
12314,3616676,9859.02
12314,3643799,9859.02
12314,3670868,9859.24
12314,3698080,9859.24
12314,3725225,9858.81
12314,3752727,9858.81
12314,3780001,9859.25
12314,3807269,9859.25
12314,3834398,9859.01
12314,3861168,9859.01
12314,3888047,9859.25
12314,3914903,9859.25
12314,3942027,9859.25
12314,354867,9859.67
12314,381755,9859.67
12314,3968816,9859.08
12314,3995804,9859.08
12314,4022480,9859.04
12314,4049443,9859.04
12314,4076312,9859.08
12314,4103448,9859.08
12314,4130199,9859.09
12314,4157092,9859.09
12314,4184238,9858.95
12314,4211269,9858.95
12314,4238265,9858.95
12314,4265505,9859.19
12314,4292530,9859.19
12314,4319436,9859.14
12314,4346413,9859.14
12314,4373800,9859.18
12314,4401061,9859.18
12314,4428460,9859.07
12314,4455621,9859.07
12314,4482844,9859.07
12314,4509985,9859.1
12314,4536876,9859.1
12314,4563943,9859.1
12314,4591124,9859.1
12314,4618407,9859.11
12314,408953,9859.2
12314,436117,9859.2
12314,4638174,9859.11
12314,4638344,9858.99
12314,4638525,9858.99
12314,4639114,9858.99
12314,4651281,9859.66
12314,4678332,9859.66
12314,4705258,9859.19
12314,4732585,9859.19
12314,4759800,9859.19
12314,4786894,9859.25
12314,4814182,9859.25
12314,4841477,9859.14
12314,4868907,9859.14
12314,4896170,9859.14
12314,4923560,9859.24
12314,4951079,9859.24
12314,4978327,9859.05
12314,5005877,9859.05
12314,5033126,9859.21
12314,5060378,9859.21
12314,5087258,9859.21
12314,5114282,9858.92
12314,5141318,9858.92
12314,5168565,9858.98
12314,5195789,9858.98
12314,5223051,9858.95
12314,5250113,9858.95
12314,5277147,9858.95
12314,463293,9859.2
12314,489185,9858.89
12314,516200,9858.89
12314,5303936,9858.9
12314,5330988,9858.9
12314,5357916,9859.2
12314,5385010,9859.2
12314,5412038,9858.95
12314,5438884,9858.95
12314,5466160,9859.16
12314,5492640,9859.16
12314,5519656,9859.16
12314,5546776,9858.97
12314,5573913,9858.97
12314,5600935,9859.29
12314,5627998,9859.29
12314,5655068,9859
12314,5681965,9859
12314,5708887,9859.04
12314,5728775,9859.04
12314,5728876,9859.02
12314,5729043,9859.02
12314,5730037,9859.02
12314,5747097,9859.66
12314,5773873,9859.66
12314,5800868,9858.95
12314,5828119,9858.95
12314,5855155,9859.07
12314,5882221,9859.07
12314,5909025,9858.89
12314,5935523,9858.89
12314,543495,9859.03
12314,570980,9859.03
12314,5962514,9858.89
12314,5989401,9859.06
12314,6016406,9859.06
12314,6043674,9859.05
12314,6070570,9859.05
12314,6097446,9858.98
12314,6124551,9858.98
12314,6151405,9859
12314,6178448,9859
12314,6205600,9859.07
12314,6232627,9859.07
12314,6259761,9859.07
12314,6286763,9859.01
12314,6313631,9859.01
12314,6340664,9858.98
12314,6368013,9858.98
12314,6395297,9860.04
12314,6422310,9860.04
12314,6449462,9858.43
12314,6476570,9858.43
12314,6503701,9858.43
12314,6531106,9859.14
12314,6558491,9859.14
12314,6585763,9858.48
12314,598176,9858.92
12314,625137,9858.92
12314,652037,9859.07
12315,52146,9859.04
12315,6593752,9858.59
12315,6616433,9858.59
12315,6639144,9858.59
12315,6662166,9859.7
12315,6685771,9859.7
12315,6708419,9858.87
12315,6731710,9858.87
12315,6755217,9859.01
12315,6778053,9859.01
12315,6801097,9859.01
12315,6823931,9858.96
12315,6847038,9858.96
12315,6870484,9858.9
12315,6893900,9858.9
12315,6917166,9858.91
12315,6940226,9858.91
12315,6962606,9858.91
12315,6985354,9858.96
12315,7008333,9858.96
12315,7031236,9859.01
12315,7054597,9859.01
12315,7077920,9859.03
12315,7100900,9859.03
12315,7124303,9858.91
12315,7147757,9858.91
12315,7171296,9858.91
12315,7195031,9858.93
12315,7217779,9858.93
12315,7241043,9859.02
12315,663020,9858.97
12315,686090,9859.09
12315,696829,9859.09
12315,696973,9859.09
12315,697136,9859.66
12315,697304,9859.66
12315,700357,9859.66
12315,719941,9859.66
12315,7264453,9859.02
12315,7287762,9859.43
12315,7311307,9859.43
12315,7334979,9858.92
12315,7357890,9858.92
12315,7380898,9858.92
12315,7403489,9859.56
12315,7426410,9859.56
12315,7449525,9858.95
12315,7472717,9858.95
12315,7496129,9859
12315,7519294,9859
12315,7542978,9858.52
12315,7566400,9858.52
12315,7589962,9858.46
12315,7613122,9858.46
12315,7636674,9858.46
12315,7659961,9859.02
12315,7683132,9859.02
12315,7705884,9859.08
12315,7728835,9859.08
12315,7751886,9859.08
12315,7774913,9859.08
12315,7797458,9859.08
12315,7820106,9858.84
12315,7843674,9858.84
12315,7867069,9858.99
12315,7889990,9858.99
12315,742287,9859.66
12315,765006,9858.8
12315,787522,9858.8
12315,7913103,9858.99
12315,7936133,9859.08
12315,7959197,9859.08
12315,7982415,9858.83
12315,8005691,9858.83
12315,8028737,9858.83
12315,8051921,9859.06
12315,8075083,9859.06
12315,8098117,9859.86
12315,8121412,9859.86
12315,8144706,9859.86
12315,8167999,9859.02
12315,8191184,9859.02
12315,8214670,9859.02
12315,8238137,9859.02
12315,8261846,9859.18
12315,8285328,9859.18
12315,8308678,9858.75
12315,8331727,9858.75
12315,8354410,9858.75
12315,8377556,9859.4
12315,8401252,9859.4
12315,8424791,9859.13
12315,8448310,9859.13
12315,8471370,9858.93
12315,8494431,9858.93
12315,8517689,9859.01
12315,8540735,9859.01
12315,810821,9858.75
12315,833866,9858.75
12315,857407,9858.75
12315,8563751,9859.01
12315,8586570,9858.99
12315,8608928,9858.99
12315,8631952,9858.92
12315,8655398,9858.92
12315,8678204,9859.2
12315,8701216,9859.2
12315,8724547,9858.73
12315,8747971,9858.73
12315,8771480,9858.73
12315,8794940,9859.07
12315,8818114,9859.07
12315,8841043,9859.03
12315,8863729,9859.03
12315,8886535,9858.86
12315,8909783,9858.86
12315,8933255,9859.31
12315,8957013,9859.31
12315,8980571,9858.97
12315,9003990,9858.97
12315,9027414,9858.97
12315,9050525,9859.38
12315,9073831,9859.38
12315,9082287,9859.78
12315,9082453,9859.78
12315,9082624,9859.66
12315,9082800,9859.66
12315,9083069,9859.66
12315,9088718,9859.66
12315,9110519,9859.66
12315,9133522,9858.94
12315,9156586,9858.94
12315,9179801,9858.93
12315,9203493,9858.93
12315,881035,9857.36
12315,889973,9857.36
12315,890133,9859.45
12315,890336,9859.45
12315,890476,9859.45
12315,890643,9859.66
12315,890820,9859.66
12315,891125,9859.66
12315,898449,9859.66
12315,919558,9859.66
12315,9226731,9859.05
12315,9249988,9859.05
12315,9272937,9859.02
12315,9295765,9859.02
12315,9318769,9859.02
12315,9342435,9859.72
12315,9365721,9859.72
12315,9389032,9858.95
12315,9412507,9858.95
12315,9436048,9859.02
12315,9459260,9859.02
12315,9464277,9858.94
12315,9464414,9858.94
12315,9464553,9859.66
12315,9464730,9859.66
12315,9464994,9859.66
12315,9471534,9859.66
12315,9493416,9859.66
12315,9515820,9859.62
12315,9538751,9859.62
12315,9561640,9859.05
12315,9584291,9859.05
12315,9607231,9858.98
12315,9630254,9858.98
12315,9653365,9858.98
12315,9676203,9858.91
12315,9699260,9858.91
12315,9722964,9858.94
12315,9746473,9858.94
12315,9769762,9858.99
12315,9792560,9858.99
12315,9816246,9859.1
12315,9839755,9859.1
12315,9863738,9859.1
12315,941596,9860.85
12315,963851,9860.85
12315,986299,9859.01
12315,9887628,9859.63
12315,9911370,9859.63
12315,9934632,9859.02
12315,9957985,9859.02
12315,9981426,9859.92
12315,9996168,9859.92
12315,9996316,9858.91
12315,9996486,9858.91
12315,10002056,9859.66
12315,10023918,9859.66
12315,10046855,9859.66
12315,10057741,9858.29
12315,10057885,9858.29
12315,10058263,9859.66
12315,10066530,9859.66
12315,10089150,9859.86
12315,10111798,9859.86
12315,10134616,9858.28
12315,10157386,9858.28
12315,10181151,9858.28
12315,10204086,9858.84
12315,10226855,9858.84
12315,10249160,9858.93
12315,10262056,9858.93
12315,10262213,9858.93
12315,10265737,9859.66
12315,10285831,9859.66
12315,10308715,9858.99
12315,10331267,9858.99
12315,10354182,9858.99
12315,10376837,9858.82
12315,10399492,9858.82
12315,10421910,9859.44
12315,10444704,9859.44
12315,10467711,9859.44
12315,10490625,9859.18
12315,10513811,9859.18
12315,10536734,9858.94
12315,1009277,9859.01
12315,1032337,9858.79
12315,1055856,9858.79
12315,10559867,9858.94
12315,10583452,9859.42
12315,10606989,9859.42
12315,10630405,9859.42
12315,10653328,9859.42
12315,10675976,9859.42
12315,10698544,9858.9
12315,10721424,9858.9
12315,10744230,9858.88
12315,10766858,9858.88
12315,10790022,9858.99
12315,10813018,9858.99
12315,10836361,9858.87
12315,10859394,9858.87
12315,10882432,9858.97
12315,10905171,9858.97
12315,10927357,9858.97
12315,10949911,9858.89
12315,10972991,9858.89
12315,10996432,9859.19
12315,11019796,9859.19
12315,11042962,9858.9
12315,11066254,9858.9
12315,11089167,9858.89
12315,11112747,9858.89
12315,11136352,9858.89
12315,11159675,9858.86
12315,11183121,9858.86
12315,1078966,9858.79
12315,1101826,9859.11
12315,11205828,9858.57
12315,11228138,9858.57
12315,11250828,9858.97
12315,11273215,9858.97
12315,11295885,9858.77
12315,11318871,9858.77
12315,11342079,9858.77
12315,11364996,9859.16
12315,11388162,9859.16
12315,11411991,9858.67
12315,11435902,9858.67
12315,11459560,9859.31
12315,11482623,9859.31
12315,11506186,9859.81
12315,11529869,9859.81
12315,11552565,9859.81
12315,11575521,9859.53
12315,11598470,9859.53
12315,11621369,9858.85
12315,11644051,9858.85
12315,11666946,9858.85
12315,11667136,9859.06
12315,11667291,9859.06
12315,11668591,9859.66
12315,11683823,9859.66
12315,11707362,9858.93
12315,11731174,9858.93
12315,11754657,9858.93
12315,11778341,9859.07
12315,11801748,9859.07
12315,11825015,9859.03
12315,11848053,9859.03
12315,1124878,9859.11
12315,1148430,9859.05
12315,1171723,9859.05
12315,11870799,9858.85
12315,11893891,9858.85
12315,11917133,9859.37
12315,11940325,9859.37
12315,11963781,9859.37
12315,11987156,9859.87
12315,12010788,9859.87
12315,12033669,9858.98
12315,12056444,9858.98
12315,12079844,9858.95
12315,12102875,9858.95
12315,12125821,9859.58
12315,12148290,9859.58
12315,12171352,9859.58
12315,12194798,9859.02
12315,12218085,9859.02
12315,12241822,9859.13
12315,12265594,9859.13
12315,12289005,9858.98
12315,12312707,9858.98
12315,12336105,9859.11
12315,12359426,9859.11
12315,12382907,9859.11
12315,12405547,9859.06
12315,12427896,9859.06
12315,12450661,9859.02
12315,12473077,9859.02
12315,12495503,9860.51
12315,1195496,9858.91
12315,1218944,9858.91
12315,1242419,9859
12315,12517866,9860.51
12315,12540741,9859.11
12315,12563428,9859.11
12315,12586409,9858.95
12315,12592127,9858.95
12315,12592283,9858.95
12315,12592441,9859.66
12315,12592614,9859.66
12315,12598309,9859.66
12315,12619418,9859.66
12315,12641693,9860.31
12315,12664733,9860.31
12315,12688044,9860.31
12315,12710714,9859.1
12315,12733102,9859.1
12315,12756398,9858.97
12315,12779934,9858.97
12315,12802992,9859
12315,12825848,9859
12315,12848435,9859
12315,12871070,9859.12
12315,12894003,9859.12
12315,12917285,9858.79
12315,12940073,9858.79
12315,12963378,9858.79
12315,12986553,9858.95
12315,13009948,9858.95
12315,13024729,9858.8
12315,13024868,9858.8
12315,13025014,9859.66
12315,13025169,9859.66
12315,13025338,9859.66
12315,13025479,9859.66
12315,13025663,9859.66
12315,13025816,9859.66
12315,13025990,9859.66
12315,13026144,9859.66
12315,13026309,9859.66
12315,13026491,9859.66
12315,13026637,9859.66
12315,13026960,9859.66
12315,13034556,9859.66
12315,13055327,9859.66
12315,13077922,9858.7
12315,13100483,9858.7
12315,13123136,9859.4
12315,13145152,9859.4
12315,13167933,9859.02
12315,1265503,9859
12315,1288275,9859
12315,1310999,9859.05
12315,74806,9858.99
12315,98234,9858.99
12315,121608,9858.98
12315,13190575,9859.02
12315,13213633,9859.02
12315,13236668,9859.04
12315,13260209,9859.04
12315,13284024,9859.74
12315,13307436,9859.74
12315,13330485,9858.95
12315,13353521,9858.95
12315,13376809,9858.96
12315,13399999,9858.96
12315,13423184,9858.96
12315,13446192,9859.04
12315,13450169,9859.04
12315,13450329,9858.98
12315,13454967,9858.98
12315,13475854,9859.66
12315,13498035,9859.66
12315,13520781,9858.89
12315,13543918,9858.89
12315,13567348,9859.06
12315,13591004,9859.06
12315,13614793,9859.06
12315,13638042,9859.07
12315,13661500,9859.07
12315,13684552,9858.99
12315,13707823,9858.99
12315,13730822,9858.99
12315,13753352,9858.99
12315,13776276,9858.99
12315,13799524,9859.12
12315,13822686,9859.12
12315,1333634,9859.05
12315,1356718,9859.24
12315,1380266,9859.24
12315,13845629,9858.99
12315,13869067,9858.99
12315,13892889,9858.99
12315,13916543,9859.11
12315,13939581,9859.11
12315,13963021,9859.95
12315,13986429,9859.95
12315,14009352,9858.9
12315,14032511,9858.9
12315,14055923,9858.9
12315,14079791,9859.75
12315,14103058,9859.75
12315,14125704,9859.01
12315,14148194,9859.01
