runnum,evnum,HALLA_p
13459,241189,5965.54
13459,262551,5964.55
13459,284547,5964.55
13459,306705,5964.55
13459,328456,5964.58
13459,350074,5964.58
13459,371395,5964.56
13459,392722,5964.56
13459,414235,5964.53
13459,435767,5964.53
13459,456983,5964.56
13459,478337,5964.56
13459,499842,5964.56
13459,521372,5964.47
13459,543109,5964.47
13459,564525,5964.53
13459,585995,5964.53
13459,607628,5964.55
13459,629222,5964.55
13459,650490,5964.55
13459,6634828,5964.62
13459,6656832,5964.62
13459,6679168,5964.62
13459,6701299,5964.62
13459,6723691,5964.63
13459,6745701,5964.63
13459,6767872,5964.61
13459,6773180,5964.61
13459,6773470,5964.6
13459,6773879,5964.6
13459,6774102,5965.54
13459,6774404,5965.54
13459,6774684,5965.54
13459,6775048,5965.54
13459,6775328,5965.54
13459,6775616,5965.54
13459,6775850,5965.54
13459,6776142,5965.54
13459,6786883,5965.54
13459,6806795,5965.54
13459,6827569,5965.54
13459,6848452,5965.54
13459,6870217,5964.48
13459,6892234,5964.48
13459,6913991,5964.76
13459,6936130,5964.76
13459,6957769,5964.58
13459,6979186,5964.58
13459,7000847,5964.57
13459,7022921,5964.57
13459,7044443,5964.57
13459,7066307,5964.56
13459,7088066,5964.56
13459,7109736,5964.6
13459,7131482,5964.6
13459,7153096,5964.65
13459,7175004,5964.65
13459,7196650,5964.62
13459,7218243,5964.62
13459,7239873,5964.62
13459,7262017,5964.45
13459,7283907,5964.45
13459,672279,5964.62
13459,693599,5964.62
13459,715387,5964.57
13459,737045,5964.57
13459,758930,5964.51
13459,780653,5964.51
13459,802257,5964.55
13459,823940,5964.55
13459,826826,5964.55
13459,827055,5964.53
13459,837132,5964.53
13459,857619,5965.54
13459,879352,5965.54
13459,900856,5964.65
13459,922232,5964.65
13459,943556,5964.55
13459,965476,5964.55
13459,987274,5964.55
13459,1009036,5964.58
13459,1030540,5964.58
13459,1051985,5964.5
13459,1073675,5964.5
13459,1095169,5964.52
13459,1116679,5964.52
13459,1138079,5964.52
13459,1159843,5964.56
13459,1181483,5964.56
13459,1203010,5964.55
13459,1224456,5964.55
13459,1246013,5964.58
13459,1267672,5964.58
13459,1288975,5964.56
13459,1310609,5964.56
13459,7305559,5964.6
13459,7327612,5964.6
13459,7349317,5964.6
13459,7371594,5964.6
13459,7393785,5964.6
13459,7415636,5964.54
13459,7503908,5964.63
13459,7525962,5964.63
13459,7547971,5964.54
13459,7570044,5964.54
13459,7592151,5964.54
13459,7614279,5964.57
13459,7636161,5964.57
13459,7658375,5964.62
13459,7680237,5964.62
13459,7702344,5964.62
13459,7724744,5964.62
13459,7746625,5964.6
13459,7768641,5964.6
13459,7791174,5964.6
13459,7812966,5964.69
13459,7834948,5964.69
13459,7856981,5964.56
13459,7879050,5964.56
13459,7901262,5964.53
13459,7923550,5964.53
13459,7945809,5964.66
13459,7967936,5964.66
13459,7989716,5964.66
13459,8011744,5964.55
13459,8033641,5964.55
13459,8055647,5964.7
13459,8077260,5964.7
13459,8099103,5964.7
13459,8120865,5964.7
13459,8142682,5964.66
13459,8164550,5964.66
13459,8186481,5964.66
13459,8208454,5964.64
13459,8230596,5964.64
13459,8252396,5964.56
13459,8274133,5964.56
13459,8295912,5964.57
13459,8317903,5964.57
13459,8339909,5964.64
13459,8361778,5964.64
13459,8383711,5964.64
13459,8406119,5964.65
13459,8428351,5964.65
13459,8450831,5964.53
13459,8472890,5964.53
13459,8495086,5964.64
13459,8517599,5964.64
13459,8540038,5964.62
13459,8562196,5964.62
13459,8584326,5964.62
13459,8606553,5964.66
13459,8628823,5964.66
13459,8651021,5964.64
13459,8672943,5964.64
13459,8694484,5964.57
13459,8716239,5964.57
13459,8738010,5964.66
13459,8759705,5964.66
13459,8781517,5964.66
13459,8803071,5964.61
13459,8824399,5964.61
13459,8846142,5964.68
13459,8867941,5964.68
13459,8889539,5964.74
13459,8911446,5964.74
13459,8933088,5964.74
13459,8955096,5964.61
13459,8977148,5964.61
13459,8999186,5964.64
13459,9021204,5964.64
13459,9043523,5964.61
13459,9065595,5964.61
13459,9087853,5964.64
13459,9110525,5964.64
13459,9132757,5964.64
13459,9155274,5964.7
13459,9177680,5964.7
