runnum,evnum,HALLA_p
13660,3909133,4014.83
13660,3928882,4014.83
13660,3948354,4014.81
13660,3967576,4014.81
13660,3986981,4014.81
13660,4006595,4014.76
13660,4026172,4014.76
13660,4045709,4014.79
13660,4065295,4014.79
13660,4084787,4014.87
13660,4104485,4014.87
13660,4123818,4014.8
13660,4143277,4014.8
13660,4162613,4014.8
13660,4181973,4014.82
13660,4201363,4014.82
13660,4220733,4014.98
13660,4239770,4014.98
13660,4259257,4014.86
13660,4278579,4014.86
13660,4298030,4014.86
13660,4317481,4014.84
13660,4337198,4014.84
13660,4356587,4014.85
13660,4375711,4014.85
13660,4395164,4014.81
13660,4414777,4014.81
13660,4433937,4014.75
13660,4453401,4014.75
13660,4463343,4014.75
13661,72299,4014.78
13661,102876,4014.82
13661,132209,4014.82
13661,141761,4014.75
13661,142121,4014.75
13661,142406,4014.75
13661,142644,4014.53
13661,142996,4014.53
13661,143222,4014.53
13661,162927,4014.53
13661,191089,4014.53
13661,220289,4014.53
13661,249922,4014.86
13661,279062,4014.86
13661,302833,4014.86
13661,323635,4014.76
13661,344435,4014.76
13661,365586,4014.85
13661,386511,4014.85
13661,407387,4014.81
13661,428125,4014.81
13661,449013,4014.83
13661,469964,4014.83
13661,490762,4014.83
13661,511732,4014.84
13661,532852,4014.84
13661,554117,4014.79
13661,575300,4014.79
13661,596361,4014.84
13661,617725,4014.84
13661,638697,4014.84
13661,659822,4014.84
13661,681208,4014.84
13661,702136,4014.81
13661,723274,4014.81
13661,744644,4014.87
13661,765721,4014.87
13661,786952,4014.83
13661,807967,4014.83
13661,8579876,4014.81
13661,8600823,4014.81
13661,8607790,4014.81
13661,8608082,4014.79
13661,8608372,4014.79
13661,8608665,4014.53
13661,8608956,4014.53
13661,8618549,4014.53
13661,8638470,4014.53
13661,8659130,4014.76
13661,8680462,4014.76
13661,8701737,4014.76
13661,8722717,4014.85
13661,8743439,4014.85
13661,8764444,4014.86
13661,8785476,4014.86
13661,8806021,4014.82
13661,8826977,4014.82
13661,8848147,4014.78
13661,8869496,4014.78
13661,8890652,4014.78
13661,8912158,4014.83
13661,8933026,4014.83
13661,8954293,4014.8
13661,8975899,4014.8
13661,8997386,4014.81
13661,9019565,4014.81
13661,9041312,4014.81
13661,9062933,4014.82
13661,9084827,4014.82
13661,9106682,4014.82
13661,9127443,4014.82
13661,9148054,4014.91
13661,9168790,4014.91
13661,9189407,4014.81
13661,9210153,4014.81
13661,9231510,4014.81
13661,9253033,4014.81
13661,9274264,4014.81
13661,9295622,4014.82
13661,9317023,4014.82
13661,9338412,4014.81
13661,9359654,4014.81
13661,9380642,4014.81
13661,9395246,4014.81
13661,9395606,4014.81
13661,9395877,4014.77
13661,9396196,4014.77
13661,9396482,4014.53
13661,9414125,4014.53
13661,9434129,4014.53
13661,829154,4014.83
13661,850050,4014.84
13661,871271,4014.84
13661,892141,4014.86
13661,913264,4014.86
13661,934404,4014.77
13661,955270,4014.77
13661,976266,4014.88
13661,997747,4014.88
13661,1018852,4014.88
13661,1039990,4014.84
13661,1061258,4014.84
13661,1082379,4014.8
13661,1103520,4014.8
13661,1125094,4014.79
13661,1146623,4014.79
13661,1167636,4014.79
13661,1188510,4014.87
13661,1209719,4014.87
13661,1230860,4014.85
13661,1251946,4014.85
13661,1273331,4014.81
13661,1294566,4014.81
13661,1316079,4014.86
13661,1337190,4014.86
13661,1358285,4014.86
13661,1379313,4014.86
13661,1400431,4014.86
13661,1421676,4014.83
13661,1443051,4014.83
13661,1464175,4014.81
13661,1485429,4014.81
13661,1506294,4014.86
13661,1527422,4014.86
13661,1548524,4014.86
13661,1569920,4014.76
13661,1591260,4014.76
13661,1612294,4014.84
13661,1633398,4014.84
13661,1654156,4014.84
13661,1675237,4014.8
13661,9454772,4014.53
13661,9475450,4014.8
13661,9496556,4014.8
13661,9517185,4014.8
13661,9538298,4014.86
13661,9559152,4014.86
13661,9580158,4014.75
13661,9601291,4014.75
13661,9622394,4014.81
13661,9643141,4014.81
13661,9664626,4014.81
13661,9685869,4014.81
13661,9706632,4014.81
13661,9727354,4014.85
13661,9748147,4014.85
13661,9769218,4014.82
13661,9790246,4014.82
13661,9811474,4014.74
13661,9832449,4014.74
13661,9853427,4014.74
13661,9874372,4014.85
13661,9895610,4014.85
13661,9916655,4014.79
13661,9937919,4014.79
13661,9959057,4014.76
13661,9980540,4014.76
13661,10001649,4014.76
13661,10022799,4014.79
13661,10043517,4014.79
13661,10064392,4014.86
13661,10084761,4014.86
13661,10105597,4014.8
13661,10126577,4014.8
13661,10147728,4014.7
13661,10168556,4014.7
13661,10189437,4014.7
13661,10210311,4014.89
13661,10231159,4014.89
13661,10252046,4014.76
13661,10272511,4014.76
13661,10293283,4014.78
13661,10314607,4014.78
13661,10336113,4014.78
13661,10357492,4014.73
13661,10378893,4014.73
13661,10400266,4014.84
13661,10421868,4014.84
13661,10443147,4014.88
13661,10464240,4014.88
13661,10485362,4014.88
13661,10506369,4014.87
13661,10527298,4014.87
13661,10548631,4014.81
13661,10569728,4014.81
13661,10590944,4014.81
13661,10611979,4014.81
13661,10633081,4014.82
13661,10654170,4014.82
13661,10675702,4014.82
13661,10697091,4014.83
13661,10718353,4014.83
13661,10739839,4014.84
13661,10761349,4014.84
13661,10782891,4014.87
13661,10804276,4014.87
13661,10825204,4014.87
13661,10845962,4014.78
13661,10866794,4014.78
13661,10887789,4014.81
13661,10908554,4014.81
13661,10929538,4014.81
13661,10937158,4014.81
13661,10937446,4014.82
13661,10945825,4014.82
13661,10966396,4014.82
13661,10987886,4014.53
13661,11009630,4014.53
13661,11031267,4014.79
13661,11053281,4014.79
13661,11075063,4014.77
13661,11096965,4014.77
13661,11117950,4014.78
13661,11139191,4014.78
13661,11160311,4014.78
13661,11181827,4014.78
13661,11203162,4014.78
13661,11224355,4014.85
13661,11245757,4014.85
13661,11267109,4014.89
13661,11288188,4014.89
13661,11309057,4014.89
13661,11330031,4014.86
13661,11351228,4014.86
13661,11372288,4014.87
13661,11393644,4014.87
13661,11415145,4014.78
13661,11436256,4014.78
13661,11457234,4014.8
13661,11478128,4014.8
13661,11499136,4014.8
13661,11520628,4014.85
13661,11542111,4014.85
13661,11563259,4014.8
13661,11584369,4014.8
13661,11605350,4014.8
13661,11610121,4014.8
13661,11610410,4014.53
13661,11610749,4014.53
13661,11619484,4014.53
13661,11640158,4014.53
13661,11661400,4014.53
13661,11682700,4014.81
13661,11703814,4014.81
13661,11725451,4014.79
13661,11747227,4014.79
13661,11768494,4014.79
13661,11790038,4014.83
13661,11811485,4014.83
13661,11833226,4014.83
13661,11854893,4014.83
13661,11876495,4014.87
13661,11898135,4014.87
13661,11919489,4014.82
13661,11941245,4014.82
13661,11962910,4014.82
13661,11984678,4014.82
13661,12006445,4014.82
13661,12028052,4014.78
13661,12049675,4014.78
13661,12071137,4014.84
13661,12092706,4014.84
13661,12114538,4014.75
13661,12136028,4014.75
13661,12157729,4014.75
13661,12179226,4014.81
13661,12200716,4014.81
13661,12222514,4014.8
13661,12243878,4014.8
13661,12265459,4014.85
13661,12287015,4014.85
13661,12308631,4014.81
13661,12330390,4014.81
13661,12351986,4014.81
13661,12373528,4014.83
13661,12394924,4014.83
13661,12416999,4014.76
13661,12438814,4014.76
13661,12460161,4014.86
13661,12481516,4014.86
13661,12502672,4014.86
13661,12523925,4014.81
13661,12545557,4014.81
13661,12566721,4014.78
13661,12588026,4014.78
13661,12603020,4014.82
13661,12603020,4014.82
13661,1696249,4014.8
13661,1717379,4014.8
13661,1738877,4014.8
13661,1760140,4014.87
13661,1781132,4014.87
13661,1802725,4014.81
13661,1823985,4014.81
13661,1845255,4014.81
13661,1866384,4014.9
13661,1887771,4014.9
13661,1909263,4014.75
13661,1930521,4014.75
13661,1951497,4014.82
13661,1972743,4014.82
13661,1993452,4014.85
13661,2014470,4014.85
13661,2035994,4014.85
13661,2057200,4014.76
13661,2078221,4014.76
13661,2099692,4014.81
13661,2120826,4014.81
13661,2142061,4014.79
13661,2163304,4014.79
13661,2184295,4014.79
13661,2205807,4014.85
13661,2226822,4014.85
13661,2247927,4014.78
13661,2268906,4014.78
13661,2289957,4014.82
13661,2311160,4014.82
13661,2320795,4014.87
13661,2321026,4014.87
13661,2322829,4014.87
13661,2342076,4014.53
13661,2361878,4014.53
13661,2382221,4014.8
13661,2402957,4014.8
13661,2423626,4014.81
13661,2444305,4014.81
13661,2465168,4014.81
13661,2485669,4014.86
13661,2506154,4014.86
13661,2526735,4014.87
13661,2547546,4014.87
13661,2568212,4014.76
13661,2588969,4014.76
13661,2609560,4014.84
13661,2630558,4014.84
13661,2651565,4014.84
13661,2672298,4014.8
13661,2693016,4014.8
13661,2713852,4014.75
13661,2734984,4014.75
13661,2755766,4014.81
13661,2776716,4014.81
13661,2797588,4014.85
13661,2818751,4014.85
13661,2839819,4014.85
13661,2860811,4014.85
13661,2881948,4014.85
13661,2902674,4014.82
13661,2923536,4014.82
13661,2944943,4014.86
13661,2966560,4014.86
13661,2988072,4014.86
13661,3009284,4014.89
13661,3030643,4014.89
13661,3051944,4014.89
13661,3073288,4014.89
13661,3094682,4014.77
13661,3116184,4014.77
13661,3137452,4014.81
13661,3158951,4014.81
13661,3180317,4014.81
13661,3201807,4014.81
13661,3223201,4014.81
13661,3244665,4014.81
13661,3265944,4014.81
13661,3287177,4014.82
13661,3308448,4014.82
13661,3329569,4014.76
13661,3350664,4014.76
13661,3371644,4014.76
13661,3392523,4014.85
13661,3414020,4014.85
13661,3435148,4014.86
13661,3456777,4014.86
13661,3477635,4014.82
13661,3498528,4014.82
13661,3519528,4014.82
13661,3540636,4014.77
13661,3561238,4014.77
13661,3581843,4014.82
13661,3602715,4014.82
13661,3623475,4014.82
13661,3644414,4014.82
13661,3665193,4014.82
13661,3686148,4014.85
13661,3707297,4014.85
13661,3728626,4014.88
13661,3750185,4014.88
13661,3771273,4014.81
13661,3792408,4014.81
13661,3813380,4014.76
13661,3834161,4014.76
13661,3854966,4014.76
13661,3875617,4014.79
13661,3896140,4014.79
13661,3916962,4014.8
13661,3937746,4014.8
13661,3958714,4014.84
13661,3979565,4014.84
13661,4000397,4014.84
13661,4021115,4014.77
13661,4041871,4014.77
13661,4062613,4014.81
13661,4083651,4014.81
13661,4104740,4014.82
13661,4125727,4014.82
13661,4146876,4014.74
13661,4167850,4014.74
13661,4188940,4014.74
13661,4210116,4014.86
13661,4231321,4014.86
13661,4252482,4014.81
13661,4273539,4014.81
13661,4294710,4014.78
13661,4315654,4014.78
13661,4336674,4014.8
13661,4357651,4014.8
13661,4378757,4014.8
13661,4399750,4014.8
13661,4420766,4014.8
13661,4442242,4014.88
13661,4463119,4014.88
13661,4484617,4014.75
13661,4505877,4014.75
13661,4527400,4014.75
13661,4549021,4014.83
13661,4570406,4014.83
13661,4591766,4014.87
13661,4613002,4014.87
13661,4634267,4014.84
13661,4655383,4014.84
13661,4676194,4014.84
13661,4696847,4014.81
13661,4718239,4014.81
13661,4739491,4014.84
13661,4760450,4014.84
13661,4781556,4014.84
13661,4802421,4014.84
13661,4823347,4014.84
13661,4843810,4014.76
13661,4864781,4014.76
13661,4885655,4014.81
13661,4906516,4014.81
13661,4927452,4014.82
13661,4949131,4014.82
13661,4970765,4014.82
13661,4992156,4014.9
13661,5013538,4014.9
13661,5034667,4014.8
13661,5055935,4014.8
13661,5076808,4014.8
13661,5097991,4014.84
13661,5118756,4014.84
13661,5139361,4014.8
13661,5160463,4014.8
13661,5181328,4014.85
13661,5201943,4014.85
13661,5222570,4014.85
13661,5242909,4014.78
13661,5263634,4014.78
13661,5284504,4014.86
13661,5304856,4014.86
13661,5325729,4014.86
13661,5346310,4014.86
13661,5367183,4014.86
13661,5387932,4014.82
13661,5408675,4014.82
13661,5429398,4014.82
13661,5450383,4014.82
13661,5471771,4014.81
13661,5493277,4014.81
13661,5515013,4014.81
13661,5536776,4014.8
13661,5558420,4014.8
13661,5579827,4014.88
13661,5601249,4014.88
13661,5622474,4014.86
13661,5643767,4014.86
13661,5665325,4014.87
13661,5686441,4014.87
13661,5707676,4014.87
13661,5728874,4014.9
13661,5750042,4014.9
13661,5771421,4014.8
13661,5792534,4014.8
13661,5813645,4014.82
13661,5834740,4014.82
13661,5855778,4014.82
13661,5877019,4014.8
13661,5898247,4014.8
13661,5919386,4014.81
13661,5940110,4014.81
13661,5960744,4014.78
13661,5981119,4014.78
13661,6001941,4014.91
13661,6022803,4014.91
13661,6043807,4014.91
13661,6064808,4014.82
13661,6085645,4014.82
13661,6106379,4014.78
13661,6126997,4014.78
13661,6147596,4014.79
13661,6168459,4014.79
13661,6189221,4014.79
13661,6210067,4014.83
13661,6231429,4014.83
13661,6253068,4014.86
13661,6274461,4014.86
13661,6296187,4014.92
13661,6317492,4014.92
13661,6338963,4014.77
13661,6360364,4014.77
13661,6381956,4014.77
13661,6403301,4014.87
13661,6424753,4014.87
13661,6445928,4014.86
13661,6467233,4014.86
13661,6488745,4014.79
13661,6510096,4014.79
13661,6531588,4014.79
13661,6552999,4014.83
13661,6573984,4014.83
13661,6594584,4014.79
13661,6615331,4014.79
13661,6636069,4014.76
13661,6656546,4014.76
13661,6677538,4014.81
13661,6698118,4014.81
13661,6719010,4014.81
13661,6739845,4014.78
13661,6760518,4014.78
13661,6781726,4014.86
13661,6802841,4014.86
13661,6823961,4014.82
13661,6845173,4014.82
13661,6866366,4014.85
13661,6887189,4014.85
13661,6907924,4014.85
13661,6928681,4014.86
13661,6949781,4014.86
13661,6971246,4014.8
13661,6992559,4014.8
13661,7014159,4014.76
13661,7035533,4014.76
13661,7056874,4014.76
13661,7078187,4014.82
13661,7099408,4014.82
13661,7120655,4014.86
13661,7141659,4014.86
13661,7162594,4014.82
13661,7183275,4014.82
13661,7203928,4014.84
13661,7224358,4014.84
13661,7244820,4014.84
13661,7265219,4014.82
13661,7285784,4014.82
13661,7306204,4014.75
13661,7327132,4014.75
13661,7348610,4014.84
13661,7369808,4014.84
13661,7391024,4014.84
13661,7411973,4014.78
13661,7432981,4014.78
13661,7436111,4014.9
13661,7436403,4014.9
13661,7436700,4014.53
13661,7436993,4014.53
13661,7437276,4014.53
13661,7437573,4014.53
13661,7437861,4014.53
13661,7438144,4014.53
13661,7438439,4014.53
13661,7439821,4014.53
13661,7457367,4014.53
13661,7476940,4014.92
13661,7497290,4014.92
13661,7517881,4014.92
13661,7538133,4014.75
13661,7558590,4014.75
13661,7566040,4014.82
13661,7566364,4014.82
13661,7566659,4014.53
13661,7569537,4014.53
13661,7588536,4014.53
13661,7608435,4014.53
13661,7628408,4014.53
13661,7648752,4014.83
13661,7669950,4014.83
13661,7691238,4014.84
13661,7712345,4014.84
13661,7733155,4014.82
13661,7753934,4014.82
13661,7774837,4014.89
13661,7795572,4014.89
13661,7816032,4014.89
13661,7836369,4014.82
13661,7857349,4014.82
13661,7878617,4014.83
13661,7900175,4014.83
13661,7921662,4014.87
13661,7943385,4014.87
13661,7964528,4014.87
13661,7985877,4014.81
13661,8006840,4014.81
13661,8027748,4014.8
13661,8048760,4014.8
13661,8069608,4014.83
13661,8090708,4014.83
13661,8111535,4014.85
13661,8132471,4014.85
13661,8153472,4014.85
13661,8174054,4014.85
13661,8194137,4014.85
13661,8194371,4014.76
13661,8194661,4014.76
13661,8194947,4014.53
13661,8195240,4014.53
13661,8195543,4014.53
13661,8195843,4014.53
13661,8196133,4014.53
13661,8196504,4014.53
13661,8196796,4014.53
13661,8197087,4014.53
13661,8197378,4014.53
13661,8197669,4014.53
13661,8197971,4014.53
13661,8198266,4014.53
13661,8198552,4014.53
13661,8198846,4014.53
13661,8210647,4014.53
13661,8229618,4014.53
13661,8249451,4014.93
13661,8269581,4014.93
13661,8289951,4014.85
13661,8310895,4014.85
13661,8331940,4014.85
13661,8353397,4014.85
13661,8374280,4014.85
13661,8394751,4014.88
13661,8415292,4014.88
13661,8435955,4014.79
13661,8456551,4014.79
13661,8477066,4014.79
13661,8497552,4014.75
13661,8517773,4014.75
13661,8538356,4014.83
13661,8559092,4014.83
13662,61470,4014.87
13662,87234,4014.8
13662,113010,4014.8
13662,139004,4014.88
13662,165080,4014.88
13662,191319,4014.8
13662,217707,4014.8
13662,243356,4014.8
13662,269549,4014.83
13662,295790,4014.83
13662,321789,4014.8
13662,347611,4014.8
13662,373360,4014.89
13662,399198,4014.89
13662,425319,4014.89
13662,451418,4014.81
13662,477266,4014.81
13662,502912,4014.84
13662,528692,4014.84
13662,554740,4014.81
13662,580841,4014.81
13662,606798,4014.82
13662,632939,4014.82
13662,658928,4014.82
13662,684825,4014.8
13662,711267,4014.8
13662,737269,4014.86
13662,763619,4014.86
13662,789599,4014.83
13662,815577,4014.83
13662,8205998,4014.8
13662,8231141,4014.8
13662,8255872,4014.89
13662,8280939,4014.89
13662,8305865,4014.82
13662,8331403,4014.82
13662,8356795,4014.77
13662,8382074,4014.77
13662,8407264,4014.77
13662,8432715,4014.81
13662,8458201,4014.81
13662,8483267,4014.84
13662,8508882,4014.84
13662,8534501,4014.81
13662,8559858,4014.81
13662,8585468,4014.82
13662,8610549,4014.82
13662,8635829,4014.82
13662,8661205,4014.84
13662,8686670,4014.84
13662,8711801,4014.81
13662,8737030,4014.81
13662,8762471,4014.79
13662,8787812,4014.79
13662,8813057,4014.79
13662,8838498,4014.85
13662,8863677,4014.85
13662,8889194,4014.84
13662,8914284,4014.84
13662,8939388,4014.87
13662,8964479,4014.87
13662,8989852,4014.84
13662,9014926,4014.84
13662,841435,4014.83
13662,867692,4014.87
13662,894025,4014.87
13662,919809,4014.85
13662,946023,4014.85
13662,971910,4014.84
13662,997749,4014.84
13662,1023611,4014.84
13662,1049572,4014.82
13662,1075438,4014.82
13662,1101680,4014.83
13662,1128047,4014.83
13662,1154287,4014.77
13662,1180198,4014.77
13662,1206487,4014.85
13662,1232774,4014.85
13662,1258825,4014.85
13662,1284972,4014.81
13662,1311192,4014.81
13662,1337595,4014.85
13662,1364427,4014.85
13662,1390699,4014.79
13662,1416173,4014.79
13662,1440768,4014.83
13662,1465624,4014.83
13662,1490374,4014.83
13662,1514998,4014.83
13662,1539788,4014.83
13662,1564391,4014.78
13662,1588971,4014.78
13662,1613938,4014.82
13662,9040351,4014.84
13662,9065749,4014.85
13662,9076865,4014.85
13662,9077149,4014.77
13662,9077439,4014.77
13662,9090450,4014.53
13662,9114805,4014.53
13662,9139830,4014.53
13662,9164827,4014.79
13662,9189894,4014.79
13662,9214973,4014.85
13662,9240112,4014.85
13662,9265149,4014.82
13662,9290721,4014.82
13662,9316098,4014.78
13662,9341326,4014.78
13662,9367069,4014.78
13662,9392015,4014.8
13662,9417407,4014.8
13662,9442767,4014.79
13662,9468059,4014.79
13662,9493249,4014.84
13662,9518414,4014.84
13662,9543684,4014.84
13662,9569032,4014.85
13662,9594386,4014.85
13662,9620100,4014.82
13662,9645595,4014.82
13662,9671447,4014.86
13662,9697368,4014.86
13662,9723413,4014.83
13662,9749643,4014.83
13662,9775658,4014.83
13662,9801377,4014.84
13662,9827414,4014.84
13662,9853047,4014.8
13662,9878764,4014.8
13662,9904653,4014.84
13662,9930127,4014.84
13662,9955590,4014.84
13662,9981434,4014.84
13662,10007034,4014.84
13662,10033035,4014.82
13662,10058861,4014.82
13662,10083938,4014.85
13662,10089695,4014.85
13662,10090048,4014.53
13662,10090339,4014.53
13662,10090628,4014.53
13662,10090926,4014.53
13662,10110718,4014.53
13662,10135958,4014.53
13662,10162173,4014.53
13662,10188312,4014.8
13662,10214504,4014.8
13662,10240849,4014.84
13662,10267249,4014.84
13662,10293408,4014.84
13662,10319609,4014.83
13662,10345662,4014.83
13662,10372117,4014.84
13662,10398523,4014.84
13662,10424194,4014.91
13662,10450146,4014.91
13662,10476076,4014.91
13662,10502137,4014.8
13662,10527912,4014.8
13662,10554232,4014.84
13662,10580265,4014.84
13662,10606211,4014.76
13662,10632298,4014.76
13662,10658562,4014.84
13662,10684296,4014.84
13662,10709866,4014.84
13662,10735454,4014.8
13662,10761333,4014.8
13662,10787436,4014.86
13662,10813676,4014.86
13662,10840186,4014.82
13662,10866017,4014.82
13662,10892376,4014.82
13662,10918383,4014.82
13662,10944516,4014.82
13662,10970241,4014.85
13662,10996333,4014.85
13662,11022075,4014.84
13662,11048315,4014.84
13662,11074842,4014.85
13662,11100896,4014.85
13662,11126817,4014.85
13662,11153287,4014.79
13662,11179780,4014.79
13662,11206240,4014.8
13662,11232486,4014.8
13662,11258856,4014.83
13662,11285224,4014.83
13662,11311710,4014.82
13662,11338070,4014.82
13662,11364449,4014.82
13662,11390582,4014.84
13662,11416321,4014.84
13662,11442367,4014.77
13662,11468151,4014.77
13662,11494125,4014.8
13662,11520333,4014.8
13662,11546081,4014.8
13662,11571703,4014.77
13662,11597873,4014.77
13662,11623932,4014.85
13662,11650252,4014.85
13662,11676800,4014.79
13662,11703508,4014.79
13662,11729639,4014.81
13662,11755266,4014.81
13662,11781141,4014.81
13662,11806966,4014.84
13662,11832550,4014.84
13662,11857900,4014.85
13662,11883664,4014.85
13662,11909891,4014.84
13662,11935713,4014.84
13662,11962234,4014.84
13662,11988240,4014.81
13662,12014312,4014.81
13662,12040426,4014.82
13662,12066730,4014.82
13662,12092924,4014.81
13662,12119295,4014.81
13662,12145507,4014.81
13662,12171639,4014.79
13662,12197475,4014.79
13662,12223565,4014.8
13662,12249715,4014.8
13662,12275810,4014.79
13662,12301956,4014.79
13662,12328708,4014.81
13662,12355250,4014.81
13662,12381827,4014.81
