runnum,evnum,HALLA_p
11452,571527,3728.26
11452,626476,3728.22
11452,681665,3728.24
11452,736609,3728.23
11452,791081,3728.27
11452,846066,3728.19
11452,26486,3728.37
11452,81290,3728.22
11452,136192,3728.25
11452,191617,3728.32
11452,248063,3728.27
11452,303617,3728.24
11456,85462,3728.31
11456,152936,3728.26
11456,219550,3728.34
11456,286819,3728.37
11456,352760,3728.3
11456,418652,3728.29
11456,483942,3728.26
11456,549503,3728.28
11456,615164,3728.29
11456,686134,3728.22
11456,759385,3728.35
11456,832332,3728.31
11456,904927,3728.31
11456,978049,3728.38
11456,1050705,3728.31
11456,19163,3728.33
11456,94153,3728.25
11456,167612,3728.27
11456,242144,3728.35
11456,317000,3728.28
11456,389983,3728.25
11456,462496,3728.34
11456,536978,3728.32
11456,612030,3728.29
11456,685311,3728.23
11456,757438,3728.25
11456,829514,3728.28
11456,902351,3728.4
11456,975281,3728.33
11456,69829,3728.29
11456,143659,3728.28
11456,218311,3728.41
11456,292947,3728.35
11456,365383,3728.34
11456,437194,3728.36
11456,509803,3728.34
11456,584251,3728.2
11456,656818,3728.37
11456,728894,3728.35
11456,801606,3728.31
11456,873922,3728.28
11456,946262,3728.32
11456,1018815,3728.32
11456,29995,3728.38
11456,104377,3728.37
11456,178234,3728.26
11456,252740,3728.36
11456,326701,3728.3
11456,400577,3728.32
11456,473425,3728.35
11456,544694,3728.31
11456,618312,3728.39
11456,692785,3728.24
11456,766637,3728.35
11456,841815,3728.4
11456,916652,3728.29
11456,990790,3728.34
11456,45533,3728.4
11456,119279,3728.35
11456,194040,3728.29
11456,269315,3728.37
11456,343923,3728.31
11456,417387,3728.36
11456,490908,3728.3
11456,565910,3728.31
11456,639882,3728.36
11456,713371,3728.38
11456,72338,3728.35
11456,144021,3728.29
11456,217783,3728.31
11456,293156,3728.37
11456,368374,3728.24
11456,442788,3728.24
11456,516879,3728.3
11456,532739,3728.27
11456,532749,3727.81
11456,532756,3727.81
11456,532763,3727.81
11456,546807,3727.81
11456,616489,3728.51
11456,638245,3728.29
11456,638248,3727.81
11456,664474,3727.81
11456,737742,3728.65
11456,811807,3728.36
11456,885540,3728.27
11456,959244,3728.2
11456,13124,3728.27
11456,87524,3728.34
11456,162064,3728.27
11456,237206,3728.3
11456,311505,3728.26
11456,385516,3728.34
11456,460065,3728.35
11456,534344,3728.34
11456,608715,3728.19
11456,683358,3728.25
11456,756931,3728.29
11456,830809,3728.23
11456,905538,3728.3
11456,979542,3728.34
11456,29442,3728.35
11456,101374,3728.22
11456,174339,3728.36
11456,247246,3728.25
11456,319634,3728.39
11456,392209,3728.39
11456,465519,3728.25
11456,512622,3728.27
11456,522844,3727.81
11456,593522,3728.57
11456,666212,3728.17
11456,739791,3728.14
11456,812773,3728.12
11456,886599,3728.05
11456,959815,3728.16
11456,9714,3728.16
11456,83668,3728.19
11456,157638,3728.16
11456,231631,3728.12
11456,305968,3728.11
11456,379933,3728.1
11456,453991,3728.18
11456,527634,3728.11
11456,601378,3728.1
11456,675500,3728.16
11456,750053,3728.17
11456,824689,3728.05
11456,899257,3728.11
11456,973761,3728.06
11456,994505,3728.2
11456,19517,3727.81
11456,90940,3728.32
11456,162994,3728.3
11456,234550,3728.28
11456,306100,3728.31
11456,378054,3728.3
11456,451149,3728.22
11456,523993,3728.28
11456,596410,3728.24
11456,668056,3728.23
11456,739779,3728.26
11456,811341,3728.16
11456,884303,3728.26
11456,959460,3728.28
11456,15289,3728.26
11456,90040,3728.31
11456,164528,3728.29
11456,239234,3728.28
11456,313539,3728.24
11456,387601,3728.32
11456,462144,3728.26
11456,536542,3728.33
11456,610219,3728.35
11456,682011,3728.33
11456,753956,3728.26
11456,825348,3728.29
11456,898616,3728.23
11456,973132,3728.32
11456,26241,3728.25
11456,98951,3728.22
11456,173299,3728.29
11456,247383,3728.22
11456,321009,3728.32
11456,333118,3728.38
11456,333127,3727.81
11456,333135,3727.81
11456,333150,3727.81
11456,333170,3727.81
11456,333176,3727.81
11456,333193,3727.81
11456,333212,3727.81
11456,333222,3727.81
11456,333241,3727.81
11456,333252,3727.81
11456,333268,3727.81
11456,333277,3727.81
11456,333288,3727.81
11456,333303,3727.81
11456,333309,3727.81
11456,333323,3727.81
11456,354303,3727.81
11456,423475,3728.33
11456,495680,3728.29
11456,568562,3728.37
11456,640240,3728.25
11456,712304,3728.32
11456,786061,3728.31
11456,860938,3728.31
11456,935801,3728.3
11456,1010285,3728.28
11456,68800,3728.33
11456,143031,3728.25
11456,217558,3728.21
11456,291701,3728.31
11456,365269,3728.35
11456,439020,3728.3
11456,513561,3728.27
11456,588086,3728.29
11456,662096,3728.27
11456,736594,3728.29
11456,811437,3728.33
11456,885873,3728.3
11456,960916,3728.28
11493,13029,3728.64
11493,54524,3727.81
11493,100009,3728.58
11493,144924,3728.68
11493,190198,3728.69
11493,235258,3728.65
11493,280496,3728.63
11493,325881,3728.6
11493,371715,3728.61
11493,416889,3728.59
11493,462361,3728.62
11493,507463,3728.62
11493,552267,3728.62
11493,597432,3728.61
11493,642953,3728.61
11493,687737,3728.63
11493,732930,3728.67
11493,778261,3728.58
11493,823473,3728.63
11493,868391,3728.7
11493,913439,3728.69
11493,958066,3728.57
11493,1003543,3728.6
11493,1049342,3728.59
11493,1094562,3728.65
11493,1139478,3728.64
11493,1184027,3728.61
11493,1229465,3728.75
11493,1274663,3728.67
11493,1319461,3728.57
11493,14747,3728.62
11493,59787,3728.62
11493,105109,3728.66
11493,150082,3727.97
11493,195133,3727.92
11493,239709,3727.91
11493,284826,3727.94
11493,329251,3727.95
11493,374181,3727.84
11493,419600,3727.9
11493,464818,3727.78
11493,509738,3727.71
11493,555063,3727.7
11493,600451,3727.72
11493,645467,3727.77
11493,690988,3727.71
11493,735935,3727.72
11493,781115,3727.77
11493,826043,3727.78
11493,870929,3727.79
11493,915991,3727.71
11493,961364,3727.79
11493,1007172,3727.75
11493,1051933,3727.79
11493,1096877,3727.86
11493,1141898,3727.87
11493,1186313,3727.83
11493,1231412,3727.75
11493,1276355,3727.79
11493,1321096,3727.84
11493,16122,3727.8
11493,60494,3727.8
11493,105171,3727.83
11493,150078,3727.83
11493,195013,3727.81
11493,239972,3727.73
11493,284638,3727.81
11493,329023,3727.85
11493,373969,3727.87
11493,418695,3727.92
11493,463436,3727.95
11493,507616,3727.98
11493,552795,3727.96
11493,597494,3727.97
11493,631190,3728.02
11493,631603,3727.81
11493,631980,3727.81
11493,632306,3727.81
11493,632751,3727.81
11493,633078,3727.81
11493,633491,3727.81
11493,653879,3727.81
11493,695756,3727.79
11493,739537,3727.93
11493,783801,3727.85
11493,828874,3727.83
11493,873651,3727.85
11493,917912,3727.87
11493,962347,3727.84
11493,1007265,3727.88
11493,1052181,3727.8
11493,1096622,3727.81
11493,1140676,3727.76
11493,1185228,3727.75
11493,1230103,3727.8
11493,1274296,3727.77
11493,1319389,3727.74
11493,8261,3727.77
11493,52655,3727.81
11493,97259,3727.73
11493,141782,3727.78
11493,186457,3727.8
11493,231005,3727.81
11493,275412,3727.78
11493,320101,3727.84
11493,364789,3727.83
11493,409264,3727.77
11493,454161,3727.77
11493,498764,3727.84
11493,543823,3727.83
11493,588894,3727.79
11493,633790,3727.84
11493,678878,3727.88
11493,723306,3727.85
11493,768469,3727.94
11493,813490,3727.85
11493,858335,3727.83
11493,902780,3727.85
11493,948037,3727.89
11493,993089,3727.88
11493,1038322,3727.89
11493,1083243,3727.92
11493,1128375,3727.89
11493,1173716,3727.89
11493,1218422,3727.89
11493,1263201,3727.91
11493,1308295,3727.91
11493,964,3727.88
11493,45725,3727.89
11493,90775,3727.89
11493,135977,3727.88
11493,180633,3727.84
11493,225335,3728.04
11493,270106,3728
11493,304760,3727.87
11494,57305,3727.88
11494,102521,3727.82
11494,147926,3727.84
11494,192464,3727.82
11494,237431,3727.98
11494,282590,3727.91
11494,327634,3727.96
11494,373078,3727.93
11494,418021,3727.84
11494,463416,3727.82
11494,509392,3727.86
11494,554733,3727.85
11494,600181,3727.79
11494,645293,3727.8
11494,690739,3727.73
11494,735948,3727.68
11494,781346,3727.71
11494,826835,3727.63
11494,871671,3727.67
11494,917324,3727.7
11494,962800,3727.71
11494,1008506,3727.71
11494,1054275,3727.72
11494,1100233,3727.68
11494,1145839,3727.66
11494,1191487,3727.72
11494,1236940,3727.78
11494,1282626,3727.8
11494,1328445,3727.71
11494,24837,3727.8
11494,70084,3727.82
11494,115535,3727.73
11494,161263,3727.73
11494,206954,3727.76
11494,252024,3727.73
11494,297047,3727.74
11494,342255,3727.72
11494,387951,3727.74
11494,433735,3727.77
11494,479276,3727.76
11494,525307,3727.78
11494,571324,3727.82
11494,616804,3727.8
11494,662121,3727.79
11494,707187,3727.81
11494,752879,3727.82
11494,798187,3727.84
11494,843853,3727.86
11494,889714,3727.92
11494,935226,3727.82
11494,981453,3727.85
11494,1026812,3727.9
11494,1071727,3727.91
11494,1118773,3727.92
11494,1164917,3727.88
11494,1210142,3727.89
11494,44509,3727.92
11494,90103,3727.92
11494,136127,3727.89
11494,181699,3727.95
11494,227644,3727.92
11494,273583,3727.87
11494,319534,3727.98
11494,365348,3727.99
11494,410306,3727.94
11494,455477,3727.96
11494,501554,3728.03
11494,546977,3727.97
11494,592303,3727.95
11494,637754,3727.89
11494,683946,3727.91
11494,729156,3727.94
11494,774580,3727.95
11494,819410,3727.95
11494,864948,3728
11494,910455,3727.99
11494,955583,3728.13
11494,1001135,3728.05
11494,1046158,3728.03
11494,1091649,3727.98
11494,1136930,3728.04
11494,1182551,3728.05
11494,1228201,3727.99
11494,1273789,3727.97
11494,1319396,3727.97
11494,13311,3727.9
11494,58645,3727.98
11494,104247,3727.96
11494,149660,3728.02
11494,195104,3728.05
11494,241046,3728.01
11494,286930,3728.05
11494,332109,3728.14
11494,377475,3728.09
11494,423045,3728.05
11494,468746,3728.06
11494,514067,3728.04
11494,559159,3728.01
11494,604724,3727.99
11494,650168,3727.85
11494,695851,3727.87
11494,740988,3727.87
11494,786227,3727.87
11494,831123,3727.83
11494,876442,3727.84
11494,921593,3727.79
11494,966948,3727.82
11494,1012130,3727.87
11494,1057308,3727.79
11494,1102908,3727.87
11494,1147939,3727.87
11494,1192954,3727.85
11494,1237814,3727.8
11494,1282838,3727.81
11494,1328267,3727.87
11494,22036,3727.86
11494,66731,3727.79
11494,111870,3727.82
11494,157066,3727.9
11494,201736,3727.83
11494,243632,3727.9
11494,244046,3727.81
11494,250157,3727.81
11494,294194,3727.86
11494,338739,3727.87
11494,352338,3727.87
11494,352725,3727.81
11494,353150,3727.81
11494,353559,3727.81
11494,353899,3727.81
11494,354247,3727.81
11494,354645,3727.81
11494,354969,3727.81
11494,355384,3727.81
11494,387736,3727.97
11494,431142,3727.95
11494,475586,3727.96
11494,520228,3727.98
11494,565343,3728.03
11494,610904,3728.03
11494,656651,3728.01
11494,701900,3727.97
11494,747040,3727.98
11494,792126,3727.93
11494,837597,3728
11494,882688,3728.01
11494,928149,3728.01
11494,972822,3727.98
11494,1017736,3728
11494,1062133,3727.96
11494,1107074,3727.88
11494,1152528,3727.92
11494,1198024,3727.95
11494,1243037,3727.98
11494,1287970,3727.97
11494,1333168,3727.92
11494,21988,3727.96
11494,67710,3727.99
11494,112515,3727.94
11494,157449,3727.93
11494,202789,3727.87
11494,247804,3727.87
11494,293081,3727.92
11494,338447,3727.9
11494,383703,3727.91
11494,428650,3727.88
11494,473625,3727.89
11494,518532,3727.82
11494,563946,3727.87
11494,609246,3727.85
11494,654167,3727.88
11494,699155,3727.82
11494,744956,3727.88
11494,790545,3727.9
11494,835623,3727.91
11494,881396,3727.99
11494,927119,3727.93
11494,972167,3727.99
11494,1017568,3728.02
11494,1063669,3728.02
11494,1109076,3727.99
11494,1154692,3727.97
11494,1200643,3728.05
11494,1246325,3728.05
11494,1291386,3728.03
11494,1337230,3728
11495,55254,3727.98
11495,100810,3728.1
11495,146020,3728.01
11495,191848,3727.97
11495,237578,3727.96
11495,282714,3728.04
11495,327934,3728.11
11495,373484,3728.09
11495,418650,3728.05
11495,464231,3728.06
11495,509650,3728.03
11495,555143,3728.04
11495,600648,3728.08
11495,645696,3728.08
11495,690770,3728.03
11495,736452,3728.05
11495,782144,3728.11
11495,828219,3727.99
11495,873695,3727.96
11495,919671,3727.91
11495,965539,3727.98
11495,1010914,3727.96
11495,1056469,3727.95
11495,1102112,3727.93
11495,1147611,3727.9
11495,1193526,3727.93
11495,1239705,3727.86
11495,1284927,3727.82
11495,1330416,3727.91
11495,24887,3727.96
11495,70231,3727.87
11495,114642,3727.9
11495,160341,3727.88
11495,205516,3727.93
11495,250681,3727.89
11495,296408,3727.95
11495,342077,3727.94
11495,388137,3727.89
11495,433967,3727.89
11495,479688,3727.9
11495,525019,3727.89
11495,570622,3727.85
11495,572238,3727.81
11495,572580,3727.81
11495,573007,3727.81
11495,573317,3727.81
11495,573727,3727.81
11495,574061,3727.81
11495,600488,3727.81
11495,644160,3727.94
11495,689800,3727.89
11495,735390,3727.94
11495,781732,3728.05
11495,827914,3728.09
11495,873749,3728.13
11495,919937,3728.1
11495,965803,3728.06
11495,1011749,3728.08
11495,1057547,3728.05
11495,1103507,3728.07
11495,1149961,3728.1
11495,1195654,3728.08
11495,1240990,3728.09
11495,1287088,3728.05
11495,1332633,3728.02
11495,28803,3727.99
11495,74186,3728.07
11495,119414,3728.02
11495,164851,3727.96
11495,210038,3728.04
11495,256110,3728.01
11495,301427,3727.98
11495,346276,3728.01
11495,392154,3728.08
11495,438136,3728.08
11495,483434,3728.04
11495,528499,3728.04
11495,573804,3728.03
11495,619352,3728.06
11495,664807,3728
11495,709968,3728.05
11495,755175,3728.03
11495,800985,3728.09
11495,845658,3728.05
11495,890958,3728.13
11495,936837,3728.15
11495,982523,3728.18
11495,1027588,3728.17
11495,1073106,3728.18
11495,1118564,3728.13
11495,1164024,3728.15
11495,1209684,3728.15
11495,1256050,3728.18
11495,1301988,3728.14
11495,1347532,3728.17
11495,43136,3728.16
11495,88682,3728.09
11495,134144,3728.2
11495,180340,3728.14
11495,226359,3728.09
11495,273055,3728.18
11495,318962,3728.17
11495,364679,3728.14
11495,410769,3728.21
11495,456088,3728.18
11495,502161,3728.16
11495,547600,3728.09
11495,593250,3728.13
11495,639012,3728.09
11495,684686,3728.01
11495,730612,3728
11495,776492,3728
11495,822052,3727.98
11495,867698,3727.92
11495,913562,3727.89
11495,960052,3727.93
11495,1005587,3727.89
11495,1051929,3727.9
11495,1097941,3727.9
11495,1143836,3727.87
11495,1189536,3727.91
11495,1235340,3727.86
11495,1281329,3727.88
11495,1327250,3727.91
11495,28010,3727.91
11495,74005,3727.82
11495,119343,3727.9
11495,165271,3727.89
11495,210868,3727.93
11495,257217,3727.92
11495,303225,3727.85
11495,348879,3727.91
11495,394441,3727.93
11495,440758,3727.88
11495,487103,3727.86
11495,533193,3727.87
11495,579227,3727.9
11495,625210,3727.86
11495,671321,3727.9
11495,718029,3728
11495,764132,3728.01
11495,810286,3727.97
11495,856490,3727.95
11495,901977,3728.03
11495,947817,3728.02
11495,993697,3727.91
11495,1039273,3728.02
11495,1085207,3728.02
11495,1131359,3727.92
11495,1177706,3727.89
11495,1223899,3727.91
11495,1270086,3727.93
11495,1315780,3727.92
11495,18632,3727.9
11495,64680,3727.99
11495,110750,3727.96
11495,156306,3727.99
11495,202358,3727.97
11495,248348,3727.97
11495,294286,3727.96
11495,340246,3727.94
11495,386279,3727.97
11495,432112,3727.91
11495,478063,3727.83
11495,523937,3727.87
11495,570082,3727.87
11495,616185,3727.91
11495,662411,3727.89
11495,707957,3727.93
11495,753592,3727.88
11495,799370,3727.87
11495,845226,3727.79
11495,891273,3727.85
11495,937335,3727.87
11495,982783,3727.75
11495,1028642,3727.86
11495,1074562,3727.87
11495,1119879,3727.75
11495,1165843,3727.81
11495,1211808,3727.9
11495,1257656,3727.92
11495,1303387,3728
11495,6636,3727.82
11495,52316,3727.85
11495,97738,3727.9
11495,143755,3727.81
11495,189421,3727.84
11496,57062,3727.93
11496,102728,3727.99
11496,148412,3727.9
11496,193660,3727.96
11496,239944,3727.98
11496,285301,3727.96
11496,330715,3727.94
11496,376680,3727.96
11496,422649,3727.96
11496,468285,3727.91
11496,514248,3727.89
11496,559594,3727.87
11496,604776,3727.94
11496,650080,3727.91
11496,695420,3727.93
11496,740937,3727.94
11496,786649,3727.92
11496,832971,3727.95
11496,878073,3727.96
11496,923759,3728
11496,969676,3727.93
11496,1014778,3727.93
11496,1060440,3727.98
11496,1106032,3727.95
11496,1152029,3727.9
11496,1198028,3727.93
11496,1244219,3727.89
11496,1289932,3727.91
11496,1335885,3727.95
11496,36044,3727.93
11496,82498,3727.99
11496,127778,3727.9
11496,173733,3727.91
11496,219577,3727.89
11496,265420,3727.87
11496,311096,3727.81
11496,357219,3727.8
11496,403123,3727.73
11496,448842,3727.74
11496,494501,3727.76
11496,540194,3727.75
11496,585772,3727.7
11496,631333,3727.75
11496,676945,3727.73
11496,723013,3727.74
11496,769097,3727.74
11496,814396,3727.77
11496,859608,3727.78
11496,905174,3727.81
11496,950852,3727.81
11496,996934,3727.87
11496,1042757,3727.81
11496,1088714,3727.81
11496,1134285,3727.79
11496,1179802,3727.79
11496,1225415,3727.71
11496,1270337,3727.75
11496,1315756,3727.79
11496,15800,3727.74
11496,61635,3727.74
11496,106905,3727.79
11496,152740,3727.74
11496,198534,3727.76
11496,243971,3727.72
11496,290097,3727.8
11496,335875,3727.84
11496,381259,3727.89
11496,426420,3727.88
11496,471729,3727.86
11496,516929,3727.95
11496,562634,3727.92
11496,608219,3727.97
11496,653856,3727.96
11496,699091,3727.88
11496,744342,3727.9
11496,789962,3727.92
11496,835196,3727.97
11496,880658,3727.91
11496,925861,3727.94
11496,971578,3727.96
11496,1016889,3727.99
11496,1062472,3727.94
11496,1107603,3727.9
11496,1153100,3727.95
11496,1198264,3727.9
11496,1243535,3727.89
11496,1288879,3727.9
11496,1334056,3727.94
11496,33473,3727.87
11496,78500,3727.84
11496,123512,3727.78
11496,169040,3727.86
11496,214225,3727.89
11496,259376,3727.88
11496,304830,3727.9
11496,349860,3727.92
11496,395160,3727.92
11496,440727,3727.93
11496,485942,3727.92
11496,531293,3727.98
11496,576832,3728.01
11496,622397,3727.92
11496,667598,3728.01
11496,712915,3727.97
11496,757826,3728.01
11496,803254,3727.83
11496,848436,3727.86
11496,893459,3727.92
11496,938518,3727.96
11496,983919,3727.95
11496,1029446,3727.92
11496,1074353,3727.97
11496,1119538,3727.96
11496,1164466,3728.01
11496,1209649,3727.96
11496,1255014,3728.05
11496,1300430,3728.07
11496,1346116,3727.97
11496,43808,3728.03
11496,89129,3728.06
11496,134576,3728.06
11496,179724,3727.99
11496,224956,3727.98
11496,270501,3727.95
11496,316055,3727.92
11496,361106,3727.81
11496,406541,3727.83
11496,452034,3727.81
11496,497309,3727.83
11496,542289,3727.83
11496,587701,3727.84
11496,632892,3727.79
11496,678037,3727.78
11496,723356,3727.78
11496,768547,3727.85
11496,813896,3727.85
11496,859003,3727.88
11496,904513,3727.86
11496,949970,3727.83
11496,995229,3727.82
11496,1040427,3727.86
11496,1085902,3727.86
11496,1131690,3727.85
11496,1177521,3727.87
11496,1223329,3727.9
11496,1268260,3727.92
11496,1313083,3727.88
11496,13061,3727.98
11496,57831,3727.94
11496,102773,3727.91
11496,148580,3727.94
11496,193536,3727.96
11496,239108,3727.98
11496,284557,3728.03
11496,329566,3728.03
11496,375171,3728.06
11496,420619,3728.05
11496,466406,3728.05
11496,511735,3727.97
11496,557408,3728.07
11496,603144,3728.07
11496,645843,3728.01
11551,488,3727.81
11551,69216,3727.81
11551,142219,3728.12
11551,216805,3728.2
11551,291972,3728.13
11551,367226,3728.19
11551,440214,3728.25
11551,513265,3728.23
11551,586346,3728.27
11551,658658,3728.19
11551,731091,3728.18
11551,747316,3728.23
11551,747743,3727.81
11551,803372,3727.81
11551,877232,3728.26
11551,902113,3728.39
11551,902396,3727.81
11551,940941,3727.81
11551,995351,3728.05
11551,995686,3727.81
11551,996013,3727.81
11551,996439,3727.81
11551,996781,3727.81
11551,997206,3727.81
11551,997573,3727.81
11551,997994,3727.81
11551,998357,3727.81
11551,1053124,3727.81
11551,21931,3728.14
11551,95997,3728.21
11551,104079,3727.81
11551,139499,3727.81
11551,210775,3728.09
11551,282704,3728.1
11551,355408,3728.12
11551,428925,3728.17
11551,502777,3728.15
11551,576971,3728.18
11551,651606,3728.06
11551,725991,3728.11
11551,800849,3728.11
11551,874951,3728.05
11551,949565,3728.14
11551,1023322,3728.17
11551,1097668,3728.16
11551,65948,3728.12
11551,141693,3728.22
11551,187983,3728.16
11551,188337,3727.81
11551,188717,3727.81
11551,260470,3727.82
11551,334915,3728.13
11551,406339,3728.24
11551,406773,3727.81
11551,407093,3727.81
11551,423414,3727.81
11551,423740,3727.81
11551,424158,3727.81
11551,424495,3727.81
11551,490211,3727.81
11551,563749,3728.19
11551,638330,3728.22
11551,712313,3728.2
11551,785883,3728.24
11551,858986,3728.21
11551,900543,3728.15
11551,900543,3728.19
11551,900543,3728.13
11551,900543,3728.26
11551,900543,3728.21
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.81
11551,900543,3727.88
11551,900543,3728.22
11551,900543,3728.19
11551,900543,3728.18
11551,900543,3728.21
11551,900543,3728.2
11551,900543,3728.23
11551,900543,3728.18
11551,900543,3728.27
11551,900543,3728.18
11554,85887,3728.17
11554,158932,3728.19
11554,231870,3728.37
11554,304599,3728.16
11554,378613,3728.18
11554,453930,3728.17
11554,474907,3728.19
11554,505416,3727.81
11554,579090,3727.79
11554,653532,3728.18
11554,728411,3728.18
11554,803849,3728.21
11554,879566,3728.21
11554,955328,3728.17
11554,1030431,3728.18
11554,1034639,3728.25
11554,1034974,3727.81
11554,1035401,3727.81
11554,1035726,3727.81
11554,1036144,3727.81
11554,1036476,3727.81
11554,1036884,3727.81
11554,1037218,3727.81
11554,1037597,3727.81
11554,1058015,3727.81
11554,22790,3727.81
11554,96643,3728.29
11554,170745,3728.24
11554,244867,3728.14
11554,319597,3728.2
11554,395649,3728.21
11554,471651,3728.25
11554,546178,3728.08
11554,620767,3728.26
11554,695533,3728.16
11554,770340,3728.19
11554,845040,3728.11
11554,920325,3728.2
11554,942518,3728.14
11554,942936,3727.81
11554,943281,3727.81
11554,943697,3727.81
11554,944067,3727.81
11554,944402,3727.81
11554,944814,3727.81
11554,945156,3727.81
