runnum,evnum,HALLA_p
12001,465953,7906.38
12001,466116,7906.38
12001,466311,7906.38
12001,466439,7906.38
12001,466615,7906.38
12001,466785,7906.38
12001,466944,7906.38
12001,467099,7906.38
12001,467261,7906.38
12001,467433,7906.38
12001,467590,7906.38
12001,467752,7906.38
12001,467942,7906.38
12001,468080,7906.38
12001,468244,7906.38
12001,468392,7906.38
12001,468574,7906.38
12001,468742,7906.38
12001,468898,7906.38
12001,469059,7906.38
12001,469224,7906.38
12001,469424,7906.38
12001,469555,7906.38
12001,469715,7906.38
12001,471260,7906.38
12001,486752,7906.38
12001,512734,7906.38
12001,540148,7906.38
12001,568282,7904.88
12001,595577,7904.88
12001,623223,7907.23
12001,651471,7907.23
12001,679512,7907.33
12001,707822,7907.33
12001,736257,7907.53
12001,765516,7907.53
12001,794191,7907.53
12001,823004,7907.47
12001,851469,7907.47
12001,880574,7907.03
12001,909671,7907.03
12001,938450,7907.25
12001,3946,7907.25
12001,32609,7907.25
12001,61142,7907.36
12001,89724,7907.36
12001,118523,7907.35
12001,147840,7907.35
12001,177023,7907.28
12001,206109,7907.28
12001,235101,7907.68
12001,264693,7907.68
12001,293475,7907.68
12001,322746,7907.12
12001,351605,7907.12
12001,372094,7907.76
12001,372254,7907.76
12001,372374,7906.38
12001,372530,7906.38
12001,372700,7906.38
12001,385432,7906.38
12001,413828,7906.38
12001,442757,7912.52
12001,471081,7912.52
12001,499617,7906.84
12001,528480,7906.84
12001,557023,7906.84
12001,8733,7907.27
12001,37987,7907.27
12001,67142,7907.27
12001,96114,7907.32
12001,124639,7907.32
12001,153307,7907.37
12001,182422,7907.37
12001,212405,7907.51
12001,241447,7907.51
12001,269915,7907.51
12001,298606,7907.35
12001,327067,7907.35
12001,355546,7907.45
12001,384196,7907.45
12001,412223,7907.32
12001,441157,7907.32
12001,470356,7907.32
12001,499106,7907.19
12001,527915,7907.19
12001,557089,7907.52
12001,586200,7907.52
12001,598115,7907.36
12001,598279,7907.36
12001,601107,7907.36
12001,620062,7906.38
12001,649002,7906.38
12001,197,7907.8
12001,28151,7907.45
12001,56179,7907.45
12001,84497,7907.45
12002,66333,7907.49
12002,95094,7907.49
12002,123375,7907.43
12002,151642,7907.43
12002,179893,7907.43
12002,208372,7907.42
12002,236202,7907.42
12002,264173,7907.5
12002,291648,7907.5
12002,319713,7907.47
12002,348129,7907.47
12002,376682,7907.47
12002,405204,7907.62
12002,433582,7907.62
12002,461809,7907.25
12002,490205,7907.25
12002,519031,7907.51
12002,547048,7907.51
12002,575948,7907.51
12002,604261,7907.37
12002,632830,7907.37
12002,661191,7907.81
12002,689704,7907.81
12002,717907,7907.35
12002,745979,7907.35
12002,774479,7907.42
12002,802202,7907.42
12002,830329,7907.42
12002,858682,7907.47
12002,887278,7907.47
12002,915991,7907.39
12002,944876,7907.39
12002,8522,7907.33
12002,36933,7907.33
12002,65116,7907.47
12002,93208,7907.47
12002,121184,7907.47
12002,150364,7907.32
12002,179277,7907.32
12002,207834,7907.41
12002,236237,7907.41
12002,264551,7907.46
12002,292449,7907.46
12002,320747,7907.46
12002,349625,7907.54
12002,378578,7907.54
12002,404077,7907.39
12002,404143,7907.39
12002,405857,7906.38
12002,422628,7906.38
12002,448999,7906.38
12002,476490,7912.34
12002,504148,7912.34
12002,532216,7906.6
12002,560760,7906.6
12002,588261,7907.74
12002,616457,7907.74
12002,644490,7907.74
12002,671328,7907.44
12002,671557,7907.44
12002,671726,7907.66
12002,671892,7907.66
12002,672051,7906.38
12002,672225,7906.38
12002,672381,7906.38
12002,672547,7906.38
12002,672742,7906.38
12002,672816,7906.38
12002,673018,7906.38
12002,673141,7906.38
12002,673324,7906.38
12002,673483,7906.38
12002,673659,7906.38
12002,673814,7906.38
12002,673979,7906.38
12002,674148,7906.38
12002,674318,7906.38
12002,674475,7906.38
12002,674626,7906.38
12002,676234,7906.38
12002,693131,7906.38
12002,720550,7912.43
12002,748429,7912.43
12002,775233,7912.43
12002,802335,7905.88
